iter	F1	Logloss
211	0.9925524318	0.04854890967
212	0.9938832738	0.04840091403
213	0.9952391091	0.04810957511
214	0.9952339188	0.04782859971
215	0.9952339188	0.04765399284
216	0.9952313237	0.0473651481
217	0.9952339188	0.0470960887
218	0.9952287286	0.04694118065
219	0.9952417043	0.04665802158
220	0.995236514	0.04646095195
221	0.995236514	0.04611046059
222	0.9952442995	0.04583991488
223	0.9952417043	0.04571642313
224	0.9952339188	0.04551995414
225	0.9952287286	0.04541755591
226	0.9952183483	0.04524586569
227	0.9952261335	0.04491327633
228	0.995236514	0.04472548093
229	0.9952572756	0.04442667479
230	0.9952546803	0.044277824
231	0.9952546803	0.04417352715
232	0.9952546803	0.0438994387
233	0.9952598708	0.04361478313
234	0.9952858242	0.0434149292
235	0.9952806334	0.04304838356
236	0.9953065879	0.04280863824
237	0.9953039924	0.04266368904
238	0.9953143745	0.04243795177
239	0.9953065879	0.04216238719
240	0.9953117789	0.04194693199
241	0.9966433159	0.04175135377
242	0.9966511026	0.04159546587
243	0.9966562939	0.04144518475
244	0.9966614852	0.04125021989
245	0.9966666765	0.04112966261
246	0.9966666765	0.04096991385
247	0.9966952299	0.04075218591
248	0.996718593	0.04047830615
249	0.9967108052	0.04037091705
250	0.996718593	0.04017449387
251	0.9967263809	0.03996625394
252	0.996731573	0.03981495479
253	0.9967237849	0.03965960136
254	0.9967419572	0.03938759477
255	0.9967653224	0.03920586172
256	0.9967783036	0.03892402099
257	0.9967783036	0.03883991416
258	0.9967757074	0.03862582313
259	0.9967783036	0.03847537403
260	0.9967757074	0.0383574
261	0.9967757074	0.03823523423
262	0.9967757074	0.03801571457
263	0.9967783036	0.03783453125
264	0.9967783036	0.03764078038
265	0.9967783036	0.03740295914
266	0.9967679186	0.03716543058
267	0.9967808999	0.03691234657
268	0.9967990742	0.03666403965
269	0.996804267	0.03649892842
270	0.9968224422	0.03626928448
271	0.9968250387	0.03602505221
272	0.9968328283	0.03584994906
273	0.9968510045	0.03562640819
274	0.9968561978	0.03548804816
275	0.9968458112	0.0353735965
276	0.9968536011	0.03522108081
277	0.9968639879	0.03512288449
278	0.9968639879	0.0350291344
279	0.9968665846	0.03487099412
280	0.9968691813	0.03475786589
281	0.9968769716	0.03455848024
282	0.9968821652	0.03434251858
283	0.9968899557	0.03417697979
284	0.9968899557	0.03399735914
285	0.9968873589	0.03388650365
286	0.9968821652	0.0337550433
287	0.9968795684	0.03358893442
288	0.9968899557	0.03339871356
289	0.9968977463	0.03323016395
290	0.9969055371	0.03309887667
291	0.996908134	0.03288081533
292	0.996910731	0.03276919123
293	0.9969392983	0.03258275489
294	0.9969418955	0.03245318807
295	0.9969392983	0.03222318019
296	0.9969496869	0.03208359089
297	0.9969548812	0.03199317993
298	0.9969548812	0.03188035202
299	0.9969678674	0.0316626648
300	0.9969652701	0.03148334702
301	0.9969704646	0.03133275031
302	0.9969704646	0.03118427364
303	0.9969678674	0.03107541095
304	0.9969938406	0.0308679269
305	0.996996438	0.03076241606
306	0.9969912432	0.03067372302
307	0.9969886458	0.03057399966
308	0.996996438	0.03036157055
309	0.9969938406	0.03014000719
310	0.996996438	0.03007246111
311	0.996996438	0.02994708093
312	0.9970146202	0.02982368081
313	0.9970094252	0.02973650208
314	0.9970198152	0.02967025399
315	0.9970172177	0.02947149698
316	0.9983582202	0.02936168497
317	0.9983582202	0.02922893682
318	0.9983608178	0.02912332418
319	0.9983608178	0.02902509222
320	0.9983608178	0.02893679112
321	0.998353025	0.02881691847
322	0.9983790014	0.02871042523
323	0.9983764037	0.02854891527
324	0.9983815991	0.02836800936
325	0.9983841969	0.02819454523
326	0.9983945879	0.02810093766
327	0.9984205664	0.02793767925
328	0.9984257623	0.02780783502
329	0.9984335562	0.02771920052
330	0.9984335562	0.02758087358
331	0.9984439483	0.02750312941
332	0.9984517425	0.02737342262
333	0.9984543406	0.02726707699
334	0.9984673312	0.02714861939
335	0.9984725276	0.02706402391
336	0.9984751258	0.02694750056
337	0.998477724	0.0268680792
338	0.9984829205	0.02671332894
339	0.9984803222	0.02663140324
340	0.9984855187	0.02652017617
341	0.998488117	0.02646304705
342	0.998488117	0.02636330588
343	0.9984907153	0.02625529069
344	0.9984959119	0.02613186766
345	0.9984933136	0.0260750923
346	0.9984933136	0.02601239967
347	0.9984933136	0.02591349073
348	0.9985037069	0.02582447446
349	0.9985426837	0.02568844063
350	0.9985426837	0.02558303923
351	0.9985582753	0.02545980708
352	0.9985530781	0.02538769006
353	0.9985478809	0.02532536646
354	0.998560874	0.02524040449
355	0.9985816636	0.02515666415
356	0.9985868612	0.02505962329
357	0.99858946	0.02498623119
358	0.9985868612	0.02483749238
359	0.99858946	0.02477981862
360	0.99858946	0.02468995739
361	0.99858946	0.02461618099
362	0.99858946	0.02457168049
363	0.99858946	0.02445179256
364	0.9985972564	0.02437209379
365	0.998605053	0.02417462713
366	0.9986154487	0.02402015428
367	0.9986128497	0.02395082666
368	0.9986128497	0.02383987446
369	0.9986232455	0.02369827202
370	0.998649236	0.02356982503
371	0.9986466369	0.0235120062
372	0.9986700293	0.02334375182
373	0.9986648309	0.02327306513
374	0.9986648309	0.02319107579
375	0.9986986216	0.02307127185
376	0.9987064197	0.02299132366
377	0.9987038203	0.02293227302
378	0.9987038203	0.02285931867
379	0.9987012209	0.02280164491
380	0.9987038203	0.02269982187
381	0.9987012209	0.02264989274
382	0.9987038203	0.02254271997
383	0.998714218	0.02241449949
384	0.998719417	0.02235957949
385	0.9987506117	0.02226348539
386	0.9987714092	0.02208742275
387	0.9987714092	0.022024272
388	0.9987896078	0.02196258466
389	0.9987922076	0.02189048292
390	0.9987922076	0.02177747939
391	0.9987922076	0.02170106376
392	0.9987948075	0.02164047335
393	0.9987948075	0.0215040603
394	0.9988182069	0.021419475
395	0.9988338071	0.02130564815
396	0.9988364072	0.02124046771
397	0.9988338071	0.02111609283
398	0.9988338071	0.0210585425
399	0.998831207	0.02098878985
400	0.9988416074	0.02087032334
401	0.9988468076	0.02076837177
402	0.9988598085	0.02069843587
403	0.9988624087	0.02057500776
404	0.9988702094	0.02050977642
405	0.99887541	0.0204295839
406	0.9988858113	0.02036990081
407	0.9988884116	0.02032119586
408	0.9989014136	0.0202465694
409	0.9989222174	0.0201591578
410	0.9989300191	0.0200249297
411	0.9989326197	0.01989251622
412	0.9989248179	0.01981610949
413	0.9989326197	0.01970865803
414	0.9989326197	0.01965945552
415	0.9989326197	0.01956201127
416	0.9989482234	0.01946578483
417	0.9989404215	0.01942004616
418	0.9989456228	0.0193472407
419	0.9989560255	0.01927809632
420	0.9989560255	0.01922117589
421	0.9989560255	0.01911100249
422	0.9989586262	0.01904201081
423	0.9989586262	0.01898416653
424	0.9989742308	0.01891074007
425	0.9989794324	0.01883551807
426	0.9989820333	0.01875420063
427	0.9990002395	0.01863779308
428	0.9990002395	0.01854976812
429	0.9990054414	0.01848485746
430	0.9990080424	0.01840488255
431	0.9990054414	0.01835772246
432	0.9989950377	0.01830663914
433	0.9990054414	0.01823360081
434	0.9990080424	0.01814253068
435	0.9990080424	0.01807584992
436	0.9990158454	0.01803460965
437	0.9990158454	0.01798073695
438	0.9990184464	0.01786943353
439	0.9990184464	0.0178319167
440	0.9990210475	0.01777487666
441	0.9990184464	0.01767857005
442	0.9990262496	0.01762121314
443	0.9990340529	0.01755483652
444	0.9990470586	0.01745731464
445	0.9990496598	0.01737638533
446	0.9990496598	0.01728146706
447	0.9990548622	0.01723551078
448	0.9990574635	0.0171783982
449	0.9990574635	0.01707386848
450	0.9990730711	0.01698813917
451	0.9990704698	0.01693731673
452	0.9990782738	0.01687009642
453	0.9990756725	0.0167974144
454	0.9990730711	0.01673183565
455	0.999099085	0.01664185226
456	0.999099085	0.01655571956
457	0.9991016865	0.01650863327
458	0.9991042879	0.01644157839
459	0.9991120925	0.01639548214
460	0.9991198971	0.01631304487
461	0.9991198971	0.01621588439
462	0.9991198971	0.01614364394
463	0.999114694	0.01607463063
464	0.9991303034	0.01601155242
465	0.9991381084	0.01597293357
466	0.9991485151	0.01590238177
467	0.9991485151	0.015871575
468	0.9991485151	0.01581522213
469	0.9991511168	0.01575023511
470	0.9991511168	0.01571350725
471	0.9991589221	0.01562594422
472	0.9991641256	0.01556349846
473	0.9991693292	0.01546753034
474	0.9991693292	0.01543208646
475	0.9991771348	0.01536590836
476	0.9991823385	0.01531556057
477	0.9991927462	0.01525584439
478	0.9991927462	0.01519058633
479	0.9991901442	0.01514319463
480	0.9991901442	0.01510071619
481	0.9991927462	0.01503284689
482	0.9991901442	0.01499030737
483	0.9991901442	0.01494817887
484	0.999205756	0.0148537887
485	0.9992109601	0.01482374291
486	0.9992109601	0.01476031602
487	0.9992161642	0.0146966499
488	0.9992187663	0.01464428896
489	0.9992291747	0.01457012698
490	0.999234379	0.01450896266
491	0.999234379	0.01443622082
492	0.9992473899	0.01437774918
493	0.9992604012	0.01430783746
494	0.9992630036	0.01427150154
495	0.9992630036	0.01423248312
496	0.9992630036	0.01415667957
497	0.9992630036	0.01412386984
498	0.9992630036	0.01404165272
499	0.9992630036	0.0139986729
500	0.9992708105	0.01396481842
501	0.99928122	0.01391256565
502	0.99928122	0.01386680534
503	0.99928122	0.013814153
504	0.9992890273	0.0137591401
505	0.9992994372	0.0137253187
506	0.9993072448	0.0136799338
507	0.999317655	0.01360484923
508	0.999317655	0.01353169509
509	0.9993150524	0.01346846545
510	0.9993202576	0.01342438107
511	0.999317655	0.01338679679
512	0.999317655	0.01335446681
513	0.999317655	0.0133089012
514	0.9993306682	0.01324984801
515	0.9993306682	0.01316452464
516	0.9993436816	0.01311337133
517	0.9993462844	0.01305820955
518	0.9993488871	0.0129824989
519	0.9993488871	0.01295797718
520	0.9993488871	0.01287612909
521	0.9993592982	0.0128417236
522	0.9993462844	0.01278965153
523	0.9993645039	0.01274582675
524	0.9993697096	0.01268362404
525	0.9993697096	0.01265563976
526	0.9993697096	0.01261706672
527	0.9993671067	0.01257387693
528	0.9993723125	0.0125379215
529	0.9993723125	0.01251281823
530	0.9993723125	0.01246297691
531	0.9993723125	0.01241262658
532	0.9993749153	0.01237527645
533	0.9993801212	0.01232705506
534	0.999385327	0.01228887396
535	0.999385327	0.01224556201
536	0.9993905329	0.01219790563
537	0.9993905329	0.01214469083
538	0.9993931359	0.0121028003
539	0.9993931359	0.01206945865
540	0.9993983419	0.01203057638
541	0.9994009449	0.01198440378
542	0.9994009449	0.0119538757
543	0.9994009449	0.01191365346
544	0.9994009449	0.01186124162
545	0.9994009449	0.01183312245
546	0.9994009449	0.01179598483
547	0.9994009449	0.01176022537
548	0.999403548	0.01169589498
549	0.999406151	0.01165773552
550	0.999406151	0.01161655252
551	0.999406151	0.01159546536
552	0.9994087541	0.01152462215
553	0.9994165633	0.01147655092
554	0.9994217696	0.011448601
555	0.9994217696	0.01142697556
556	0.9994217696	0.01138549479
557	0.9994269759	0.01133966704
558	0.9994217696	0.01131450014
559	0.9994217696	0.01127656337
560	0.9994217696	0.01122933202
561	0.9994295791	0.01120916364
562	0.9994321822	0.01116759506
563	0.9994321822	0.01113051852
564	0.9994347854	0.01111018089
565	0.9994321822	0.01106343692
566	0.9994608181	0.01102677904
567	0.9994608181	0.01097713242
568	0.9994608181	0.01095338949
569	0.9994660248	0.01092398379
570	0.9994504049	0.01089530597
571	0.9994478016	0.01085231852
572	0.9994530082	0.01082116562
573	0.9994582148	0.01079353256
574	0.9994686282	0.0107584539
575	0.9994712316	0.01071173283
576	0.9994686282	0.01067343657
577	0.9994712316	0.01062817255
578	0.9994712316	0.0106047433
579	0.999473835	0.01058100546
580	0.999473835	0.01053037772
581	0.9994790418	0.01046963206
582	0.9994790418	0.01042778479
583	0.9994842487	0.01039885502
584	0.9994894557	0.01035647011
585	0.9994920592	0.0103257486
586	0.9994920592	0.01029343198
587	0.9994920592	0.01026389965
588	0.9994972662	0.01023469819
589	0.9994972662	0.01018045772
590	0.9994998698	0.01014695446
591	0.9994998698	0.01010540751
592	0.9995024733	0.010086093
593	0.9995050769	0.01005295114
594	0.9995050769	0.01000339486
595	0.9995050769	0.009976826274
596	0.9995050769	0.009933123655
597	0.999510284	0.009908111373
598	0.9995180949	0.009877300155
599	0.9995259059	0.00983354918
600	0.9995233022	0.009798401169
601	0.9995259059	0.009773929713
602	0.9995285095	0.009738438753
603	0.9995311132	0.009724213101
604	0.9995311132	0.009695621182
605	0.9995311132	0.009660923647
606	0.9995311132	0.009630854316
607	0.9995311132	0.009573737922
608	0.9995311132	0.009540716313
609	0.9995311132	0.009527941986
610	0.9995311132	0.009497251658
611	0.9995311132	0.009480929507
612	0.9995311132	0.009446508112
613	0.9995311132	0.009426253196
614	0.9995311132	0.00940065873
615	0.9995311132	0.00936898028
616	0.9995337169	0.009331016788
617	0.9995337169	0.009313479367
618	0.9995337169	0.00928055129
619	0.9995337169	0.009242003705
620	0.9995337169	0.009223228109
621	0.9995389244	0.009174275654
622	0.9995337169	0.009158103661
623	0.9995337169	0.009128006335
624	0.9995311132	0.009114467851
625	0.9995415282	0.009071344871
626	0.9995415282	0.009047640753
627	0.9995415282	0.00901082445
628	0.9995415282	0.00899367897
629	0.9995493395	0.008960910595
630	0.999557151	0.008939563846
631	0.9995623587	0.008888859748
632	0.9995623587	0.008874575559
633	0.9995623587	0.008859343969
634	0.9995701703	0.008830275486
635	0.9995649625	0.008806090987
636	0.9995649625	0.008770206178
637	0.9995675664	0.008742506305
638	0.9995701703	0.008716883206
639	0.9995701703	0.008687108467
640	0.9995701703	0.00866189576
641	0.9995753782	0.008640940951
642	0.9995753782	0.008621448283
643	0.9995753782	0.008590273757
644	0.9995805861	0.008562470808
645	0.9995805861	0.008536619926
646	0.9995805861	0.0085233544
647	0.9995805861	0.008506359715
648	0.99958319	0.008481122194
649	0.99958319	0.008461779049
650	0.999585794	0.008434913321
651	0.99958319	0.008386123114
652	0.99958319	0.008359579973
653	0.999585794	0.008330911702
654	0.999585794	0.008313411821
655	0.99958319	0.008293632833
656	0.99958319	0.008268623095
657	0.99958319	0.008245811023
658	0.99958319	0.008234372856
659	0.99958319	0.008214911364
660	0.999591002	0.008189276813
661	0.9995936061	0.008164931974
662	0.9995988142	0.008140048218
663	0.9996014182	0.008114976126
664	0.9996014182	0.008096171262
665	0.9995962101	0.008061704056
666	0.9996040223	0.00803026357
667	0.9996014182	0.008008475888
668	0.9996014182	0.007977243461
669	0.9996040223	0.007947683144
670	0.9996066264	0.007934003409
671	0.9996066264	0.007908644997
672	0.9996066264	0.007876537068
673	0.9996144387	0.007853864974
674	0.9996118346	0.007837554912
675	0.9996118346	0.007816978682
676	0.9996144387	0.007801161726
677	0.999619647	0.007774138841
678	0.999619647	0.007761193357
679	0.999619647	0.007730413317
680	0.999619647	0.007686959479
681	0.999619647	0.007660061302
682	0.999619647	0.007625155071
683	0.999619647	0.00761035996
684	0.999619647	0.00758408087
685	0.999619647	0.007570677911
686	0.999619647	0.007553229568
687	0.9996222512	0.007534279635
688	0.9996300638	0.007485207561
689	0.9996274596	0.007467509802
690	0.9996274596	0.007453764531
691	0.9996274596	0.007439270374
692	0.9996274596	0.007414873998
693	0.9996274596	0.007370098634
694	0.9996274596	0.007358646468
695	0.9996274596	0.007344396002
696	0.9996300638	0.007321195171
697	0.9996274596	0.007309096558
698	0.9996274596	0.007295470269
699	0.9996274596	0.007282238466
700	0.9996300638	0.007261990549
701	0.9996274596	0.0072472088
702	0.9996274596	0.007234837865
703	0.9996300638	0.007191494101
704	0.9996352723	0.007166509814
705	0.9996430851	0.007144719587
706	0.9996430851	0.007123416103
707	0.9996404808	0.007105148248
708	0.9996404808	0.007092013793
709	0.9996378765	0.007077904578
710	0.9996456894	0.007055942558
711	0.9996482937	0.007024897831
712	0.9996482937	0.007010851606
713	0.9996456894	0.007000472186
714	0.9996482937	0.006979602637
715	0.999650898	0.006957286853
716	0.9996482937	0.006944331189
717	0.999650898	0.006931605218
718	0.999650898	0.006913385083
719	0.999650898	0.006902668442
720	0.999650898	0.006880814587
721	0.9996535024	0.006857146737
722	0.9996535024	0.006841579834
723	0.9996535024	0.006822544005
724	0.9996535024	0.006809696507
725	0.9996535024	0.006777565672
726	0.9996535024	0.006764312235
727	0.9996561067	0.006748371844
728	0.9996561067	0.006732589247
729	0.9996639198	0.006711129242
730	0.9996639198	0.006703550669
731	0.9996613154	0.006692536255
732	0.9996613154	0.006675379322
733	0.9996587111	0.006653563644
734	0.9996613154	0.006629740544
735	0.9996613154	0.00660975286
736	0.9996665242	0.006596362626
737	0.9996639198	0.006571837724
738	0.9996691287	0.006549508578
739	0.9996691287	0.006541709856
740	0.9996691287	0.006521817613
741	0.9996717331	0.006498670864
742	0.9996743375	0.006479790921
743	0.9996743375	0.006468330484
744	0.9996743375	0.00644813665
745	0.9996743375	0.006437052883
746	0.9996717331	0.006425885129
747	0.9996795465	0.00640514156
748	0.9996795465	0.006387561509
749	0.9996795465	0.006376391846
750	0.9996795465	0.006359693025
751	0.9996795465	0.00634720629
752	0.9996795465	0.006335846383
753	0.9996795465	0.006308720423
754	0.9996795465	0.006297738459
755	0.9996795465	0.006284224153
756	0.9996795465	0.006273449611
757	0.9996821509	0.006255910282
758	0.9996795465	0.006243742316
759	0.9996795465	0.006229236707
760	0.9996795465	0.006218583056
761	0.9996795465	0.006205810001
762	0.9996795465	0.006198771618
763	0.9996821509	0.006187476611
764	0.9996847554	0.006175575241
765	0.9996847554	0.006165346617
766	0.9996847554	0.006157566983
767	0.9996847554	0.006147936449
768	0.99968736	0.006135225748
769	0.99968736	0.006127675807
770	0.99968736	0.006111704875
771	0.99968736	0.006099615807
772	0.99968736	0.006085054206
773	0.99968736	0.006069640007
774	0.99968736	0.006049392727
775	0.99968736	0.006039247453
776	0.99968736	0.006030293907
777	0.99968736	0.006018706217
778	0.9996899645	0.006005526588
779	0.9996899645	0.005991395739
780	0.9996899645	0.005980410594
781	0.9996899645	0.005956190463
782	0.9996951736	0.005948281031
783	0.9996951736	0.00594130373
784	0.9996951736	0.005934037564
785	0.9996951736	0.00592079558
786	0.9996951736	0.005898464525
787	0.9996977781	0.005885995606
788	0.9996951736	0.005867292544
789	0.9997003827	0.005854229352
790	0.9997003827	0.00584307814
791	0.9997003827	0.005828693422
792	0.9997003827	0.005819773598
793	0.9997003827	0.005806410724
794	0.9997003827	0.005797237029
795	0.9997003827	0.005786803527
796	0.9996977781	0.005767749883
797	0.9997003827	0.005759584035
798	0.9997003827	0.005744434524
799	0.9997003827	0.005732974723
800	0.9997003827	0.005718684808
801	0.9997029873	0.005705066791
802	0.9997055919	0.005697744633
803	0.9997055919	0.00567828505
804	0.9997081965	0.005669703084
805	0.9997081965	0.005657865978
806	0.9997081965	0.005651075102
807	0.9997081965	0.005636235453
808	0.9997081965	0.00562429718
809	0.9997081965	0.005609334731
810	0.9997081965	0.005600409817
811	0.9997055919	0.005588586708
812	0.9997055919	0.005577518211
813	0.9997081965	0.005559685563
814	0.9997081965	0.005541604134
815	0.9997081965	0.005535228741
816	0.9997055919	0.00552144275
817	0.9997055919	0.005507740109
818	0.9997055919	0.005493062707
819	0.9997081965	0.005479650204
820	0.9997081965	0.005459425829
821	0.9997081965	0.005442585757
822	0.9997081965	0.005426315779
823	0.9997081965	0.005421057671
824	0.9997081965	0.0054110142
825	0.9997108012	0.005402429689
826	0.9997081965	0.005394352919
827	0.9997081965	0.005387266816
828	0.9997108012	0.005372294187
829	0.9997134058	0.005362918796
830	0.9997134058	0.005353031847
831	0.9997134058	0.005327139607
832	0.9997134058	0.005318455839
833	0.9997134058	0.005302562531
834	0.9997134058	0.00528633423
835	0.9997134058	0.00527843975
836	0.9997134058	0.005271084188
837	0.9997134058	0.005263748032
838	0.9997134058	0.0052562
839	0.9997134058	0.005247855361
840	0.9997134058	0.005238958761
841	0.9997134058	0.005225112642
842	0.9997134058	0.005214364506
843	0.9997134058	0.005203022415
844	0.9997134058	0.005196068019
845	0.9997160105	0.005188144271
846	0.9997160105	0.005179029113
847	0.9997134058	0.005172143435
848	0.9997160105	0.005166080131
849	0.9997186152	0.005150677703
850	0.9997186152	0.00514127368
851	0.9997212199	0.005127206459
852	0.9997212199	0.005118827462
853	0.9997212199	0.005103981768
854	0.9997212199	0.005096886757
855	0.9997212199	0.005090243496
856	0.9997212199	0.005071567476
857	0.9997212199	0.005062157727
858	0.9997238246	0.005035392847
859	0.9997238246	0.005020662954
860	0.9997238246	0.005007483324
861	0.9997238246	0.005000200297
862	0.9997238246	0.004994206346
863	0.9997238246	0.004985520668
864	0.9997264293	0.004971895652
865	0.9997264293	0.004964088023
866	0.9997238246	0.004948980823
867	0.9997264293	0.004934141491
868	0.9997264293	0.004923308732
869	0.9997238246	0.004914316692
870	0.9997212199	0.004907301533
871	0.9997238246	0.004900385631
872	0.9997264293	0.004887342799
873	0.9997316387	0.004879232306
874	0.9997316387	0.004870124784
875	0.999729034	0.004853663291
876	0.999729034	0.00484573318
877	0.999729034	0.004834016328
878	0.9997316387	0.004816142958
879	0.9997316387	0.004802466722
880	0.9997316387	0.004791308194
