iter	Passed	Remaining
260	2965	53846
261	2976	53832
262	2988	53822
263	2999	53813
264	3010	53788
265	3020	53762
266	3033	53780
267	3045	53774
268	3059	53808
269	3073	53842
270	3085	53835
271	3096	53822
272	3108	53816
273	3120	53829
274	3133	53834
275	3143	53810
276	3156	53811
277	3165	53766
278	3177	53764
279	3189	53771
280	3202	53779
281	3214	53778
282	3227	53788
283	3239	53788
284	3250	53781
285	3262	53771
286	3273	53759
287	3286	53764
288	3294	53704
289	3306	53701
290	3318	53708
291	3327	53657
292	3338	53638
293	3349	53622
294	3361	53617
295	3372	53599
296	3383	53582
297	3395	53581
298	3407	53566
299	3417	53541
300	3429	53532
301	3438	53498
302	3450	53489
303	3461	53475
304	3473	53472
305	3484	53453
306	3496	53443
307	3508	53442
308	3518	53411
309	3529	53396
310	3537	53341
311	3548	53316
312	3561	53332
313	3575	53355
314	3587	53350
315	3597	53323
316	3606	53277
317	3618	53274
318	3626	53216
319	3637	53200
320	3646	53146
321	3658	53148
322	3667	53101
323	3678	53093
324	3691	53101
325	3705	53134
326	3718	53133
327	3729	53122
328	3742	53132
329	3756	53159
330	3770	53188
331	3781	53169
332	3793	53169
333	3805	53159
334	3816	53150
335	3828	53142
336	3842	53166
337	3855	53176
338	3867	53180
339	3880	53179
340	3892	53178
341	3902	53152
342	3912	53125
343	3923	53105
344	3934	53084
345	3946	53086
346	3959	53100
347	3971	53095
348	3982	53074
349	3993	53057
350	4005	53055
351	4017	53052
352	4029	53047
353	4041	53047
354	4054	53044
355	4065	53035
356	4077	53029
357	4088	53018
358	4100	53007
359	4111	52994
360	4122	52974
361	4133	52959
362	4145	52954
363	4157	52946
364	4166	52913
365	4177	52889
366	4188	52875
367	4200	52870
368	4211	52853
369	4221	52832
370	4234	52829
371	4246	52824
372	4257	52813
373	4268	52795
374	4279	52785
375	4291	52780
376	4302	52755
377	4313	52744
378	4325	52744
379	4336	52727
380	4347	52712
381	4360	52709
382	4371	52694
383	4382	52683
384	4393	52665
385	4405	52656
386	4417	52655
387	4428	52639
388	4439	52622
389	4450	52610
390	4462	52602
391	4472	52579
392	4484	52566
393	4495	52555
394	4507	52546
395	4518	52538
396	4530	52529
397	4541	52512
398	4553	52504
399	4564	52495
400	4576	52482
401	4587	52474
402	4599	52465
403	4610	52452
404	4620	52422
405	4631	52404
406	4643	52398
407	4654	52390
408	4666	52379
409	4678	52371
410	4689	52362
411	4702	52365
412	4715	52371
413	4729	52384
414	4740	52375
415	4750	52346
416	4762	52337
417	4773	52329
418	4785	52321
419	4798	52322
420	4810	52325
421	4820	52290
422	4831	52274
423	4842	52266
424	4854	52257
425	4865	52241
426	4876	52220
427	4890	52238
428	4901	52230
429	4913	52220
430	4922	52180
431	4934	52179
432	4945	52166
433	4957	52152
434	4966	52117
435	4978	52109
436	4989	52096
437	4999	52075
438	5011	52065
439	5022	52048
440	5032	52028
441	5042	51995
442	5053	51984
443	5068	52009
444	5080	52004
445	5092	51999
446	5102	51976
447	5114	51964
448	5125	51954
449	5137	51946
450	5149	51941
451	5161	51934
452	5173	51929
453	5185	51925
454	5197	51918
455	5209	51908
456	5221	51902
457	5232	51887
458	5243	51879
459	5255	51868
460	5267	51864
461	5279	51858
462	5293	51868
463	5305	51865
464	5319	51880
465	5329	51850
466	5341	51846
467	5353	51840
468	5365	51839
469	5377	51826
470	5387	51805
471	5398	51785
472	5409	51776
473	5421	51767
474	5432	51755
475	5445	51756
476	5456	51743
477	5469	51739
478	5480	51724
479	5491	51714
480	5506	51728
481	5519	51741
482	5534	51756
483	5548	51770
484	5560	51766
485	5572	51758
486	5584	51752
487	5598	51765
488	5612	51778
489	5627	51792
490	5641	51806
491	5651	51782
492	5660	51751
493	5671	51735
494	5685	51748
495	5697	51733
496	5708	51722
497	5720	51714
498	5732	51704
499	5743	51689
500	5754	51675
501	5765	51663
502	5777	51650
503	5787	51630
504	5800	51626
505	5812	51623
506	5823	51608
507	5834	51591
508	5846	51583
509	5858	51576
510	5870	51572
511	5880	51547
512	5892	51542
513	5904	51531
514	5916	51522
515	5927	51510
516	5939	51499
517	5951	51491
518	5961	51472
519	5972	51452
520	5982	51434
521	5993	51414
522	6004	51399
523	6016	51388
524	6027	51376
525	6037	51355
526	6048	51339
527	6059	51325
528	6071	51313
529	6082	51295
530	6093	51281
531	6107	51293
532	6120	51298
533	6134	51304
534	6148	51317
535	6163	51330
536	6177	51342
537	6190	51344
538	6205	51361
539	6217	51353
540	6229	51343
541	6240	51331
542	6252	51323
543	6264	51316
544	6276	51304
545	6288	51295
546	6298	51274
547	6309	51259
548	6321	51251
549	6332	51236
550	6344	51227
551	6355	51215
552	6367	51204
553	6381	51211
554	6395	51221
555	6409	51233
556	6424	51245
557	6435	51227
558	6446	51212
559	6457	51201
560	6469	51193
561	6481	51182
562	6493	51171
563	6501	51132
564	6511	51113
565	6524	51110
566	6532	51069
567	6543	51058
568	6555	51048
569	6566	51037
570	6578	51024
571	6590	51018
572	6602	51011
573	6614	51002
574	6626	50992
575	6637	50981
576	6649	50972
577	6661	50961
578	6672	50951
579	6684	50939
580	6695	50928
581	6706	50907
582	6718	50899
583	6730	50894
584	6741	50880
585	6753	50871
586	6766	50871
587	6780	50873
588	6793	50874
589	6806	50876
590	6818	50869
591	6830	50859
592	6841	50846
593	6853	50838
594	6865	50827
595	6879	50833
596	6893	50842
597	6905	50830
598	6916	50814
599	6928	50805
600	6939	50795
601	6951	50785
602	6962	50771
603	6974	50758
604	6985	50747
605	6997	50739
606	7009	50729
607	7021	50718
608	7032	50708
609	7044	50697
610	7056	50688
611	7068	50681
612	7080	50672
613	7092	50661
614	7103	50650
615	7114	50635
616	7126	50626
617	7138	50615
618	7149	50603
619	7161	50593
620	7173	50583
621	7185	50573
622	7197	50564
623	7207	50543
624	7218	50531
625	7230	50519
626	7242	50509
627	7253	50494
628	7264	50484
629	7276	50474
630	7288	50461
631	7299	50450
632	7310	50437
633	7322	50427
634	7334	50416
635	7344	50392
636	7354	50374
637	7366	50361
638	7377	50351
639	7389	50341
640	7401	50331
641	7412	50316
642	7424	50305
643	7435	50296
644	7449	50301
645	7463	50305
646	7478	50314
647	7491	50310
648	7504	50310
649	7515	50298
650	7527	50288
651	7539	50276
652	7549	50259
653	7561	50250
654	7573	50238
655	7585	50228
656	7596	50218
657	7608	50209
658	7619	50194
659	7632	50188
660	7645	50186
661	7657	50176
662	7669	50168
663	7681	50158
664	7691	50142
665	7703	50133
666	7717	50137
667	7731	50140
668	7746	50150
669	7756	50130
670	7767	50109
671	7778	50099
672	7792	50103
673	7807	50110
674	7818	50095
675	7829	50084
676	7841	50074
677	7853	50063
678	7865	50054
679	7878	50050
680	7892	50054
681	7905	50055
682	7917	50043
683	7931	50047
684	7943	50040
685	7958	50046
686	7969	50034
687	7981	50022
688	7991	50003
689	8003	49992
690	8015	49982
691	8026	49968
692	8036	49948
693	8047	49933
694	8059	49924
695	8071	49913
696	8083	49902
697	8095	49896
698	8106	49881
699	8118	49871
700	8130	49859
701	8140	49839
702	8151	49824
703	8163	49813
704	8174	49801
705	8184	49778
706	8195	49764
707	8207	49753
708	8218	49742
709	8229	49725
710	8240	49709
711	8252	49701
712	8264	49690
713	8275	49678
714	8287	49664
715	8298	49654
716	8311	49645
717	8321	49630
718	8333	49621
719	8345	49610
720	8357	49599
721	8368	49586
722	8380	49573
723	8391	49562
724	8402	49543
725	8414	49538
726	8426	49526
727	8437	49514
728	8449	49503
729	8461	49494
730	8473	49483
731	8485	49475
732	8497	49468
733	8509	49456
734	8520	49443
735	8532	49430
736	8542	49413
737	8554	49401
738	8565	49389
739	8578	49381
740	8589	49367
741	8600	49352
742	8611	49340
743	8623	49327
744	8632	49305
745	8641	49276
746	8653	49267
747	8665	49259
748	8676	49244
749	8687	49228
750	8699	49218
751	8710	49203
752	8721	49187
753	8732	49177
754	8744	49166
755	8756	49154
756	8767	49140
757	8778	49128
758	8790	49115
759	8801	49100
760	8814	49097
761	8824	49079
762	8835	49063
763	8846	49050
764	8858	49038
765	8869	49023
766	8880	49010
767	8892	48999
768	8903	48986
769	8914	48972
770	8927	48968
771	8939	48959
772	8950	48942
773	8961	48927
774	8971	48911
775	8984	48907
776	8998	48909
777	9012	48910
778	9023	48893
779	9034	48880
780	9046	48867
781	9059	48865
782	9071	48856
783	9082	48843
784	9094	48830
785	9105	48818
786	9117	48810
787	9129	48800
788	9141	48790
789	9153	48781
790	9165	48771
791	9176	48756
792	9190	48758
793	9204	48760
794	9216	48746
795	9227	48735
796	9239	48724
797	9251	48713
798	9262	48698
799	9273	48685
800	9284	48670
801	9296	48659
802	9309	48659
803	9322	48651
804	9333	48639
805	9345	48629
806	9356	48614
807	9367	48597
808	9378	48587
809	9390	48574
810	9401	48562
811	9413	48551
812	9425	48539
813	9436	48529
814	9448	48519
815	9458	48499
816	9470	48486
817	9482	48476
818	9493	48466
819	9507	48467
820	9516	48442
821	9528	48430
822	9540	48419
823	9550	48401
824	9562	48394
825	9574	48381
826	9585	48368
827	9597	48356
828	9608	48342
829	9618	48322
830	9628	48303
831	9635	48270
832	9642	48233
833	9648	48197
834	9655	48162
835	9662	48126
836	9669	48093
837	9678	48066
838	9685	48033
839	9692	48000
840	9699	47964
841	9706	47930
842	9712	47895
843	9719	47860
844	9726	47828
845	9738	47815
846	9750	47806
847	9760	47791
848	9772	47779
849	9783	47768
850	9796	47760
851	9807	47747
852	9818	47733
853	9829	47721
854	9841	47712
855	9853	47703
856	9865	47690
857	9876	47680
858	9887	47665
859	9900	47659
860	9911	47647
861	9923	47636
862	9934	47622
863	9946	47612
864	9956	47597
865	9968	47586
866	9980	47575
867	9991	47561
868	10002	47550
869	10014	47538
870	10025	47527
871	10039	47526
872	10052	47519
873	10063	47507
874	10074	47496
875	10086	47486
876	10097	47470
877	10108	47455
878	10119	47445
879	10133	47442
880	10145	47433
881	10157	47423
882	10168	47411
883	10180	47400
884	10192	47391
885	10203	47378
886	10215	47369
887	10226	47355
888	10238	47345
889	10249	47333
890	10261	47322
891	10272	47310
892	10285	47303
893	10298	47299
894	10309	47284
895	10322	47279
896	10333	47268
897	10345	47255
898	10356	47244
899	10368	47234
900	10379	47221
901	10391	47210
902	10403	47203
903	10415	47191
904	10426	47178
905	10438	47168
906	10450	47160
907	10464	47157
908	10478	47157
909	10492	47156
910	10506	47157
911	10518	47149
912	10530	47137
913	10541	47126
914	10551	47107
915	10563	47097
916	10575	47086
917	10586	47074
918	10598	47064
919	10610	47053
920	10624	47053
921	10638	47054
922	10650	47045
923	10662	47034
924	10674	47024
925	10685	47013
926	10696	46997
927	10707	46984
928	10719	46973
929	10730	46959
930	10745	46962
931	10756	46950
932	10768	46938
933	10780	46928
934	10791	46915
935	10802	46902
936	10814	46891
937	10825	46879
938	10837	46869
939	10848	46856
940	10860	46846
941	10874	46846
942	10888	46845
943	10900	46834
944	10911	46822
945	10923	46812
946	10934	46798
947	10942	46769
948	10950	46742
949	10957	46714
950	10964	46684
951	10971	46653
952	10978	46621
953	10985	46588
954	10992	46559
955	10999	46529
956	11006	46499
957	11013	46469
958	11020	46437
959	11027	46406
960	11038	46393
961	11052	46394
962	11065	46388
963	11077	46376
964	11089	46369
965	11101	46358
966	11112	46346
967	11123	46333
968	11136	46327
969	11146	46308
970	11157	46295
971	11168	46284
972	11178	46266
973	11190	46255
974	11199	46233
975	11210	46221
976	11222	46210
977	11233	46195
978	11244	46184
979	11253	46161
980	11264	46150
981	11276	46138
982	11288	46128
983	11300	46120
984	11311	46106
985	11322	46094
986	11334	46083
987	11348	46082
988	11359	46071
989	11371	46058
990	11382	46048
991	11394	46036
992	11405	46025
993	11417	46014
994	11429	46003
995	11440	45990
996	11452	45981
997	11461	45959
998	11472	45946
999	11483	45934
1000	11495	45925
1001	11507	45916
1002	11520	45908
1003	11529	45888
1004	11541	45877
1005	11554	45875
1006	11566	45864
1007	11576	45847
1008	11587	45831
1009	11597	45814
1010	11608	45802
1011	11620	45793
1012	11632	45782
1013	11644	45775
1014	11656	45764
1015	11668	45756
1016	11681	45749
1017	11693	45739
1018	11705	45731
1019	11717	45719
1020	11728	45709
1021	11740	45697
1022	11752	45687
1023	11763	45675
1024	11775	45666
1025	11787	45656
1026	11798	45643
1027	11811	45635
1028	11825	45634
1029	11839	45635
1030	11854	45635
1031	11868	45632
1032	11881	45629
1033	11894	45622
1034	11905	45610
1035	11919	45607
1036	11931	45597
1037	11945	45595
1038	11959	45593
1039	11971	45583
1040	11983	45574
1041	11995	45565
1042	12006	45549
1043	12018	45540
1044	12030	45532
1045	12042	45521
1046	12054	45511
1047	12066	45503
1048	12078	45493
1049	12090	45481
1050	12101	45471
1051	12116	45470
1052	12129	45463
1053	12140	45450
1054	12152	45442
1055	12164	45430
1056	12176	45421
1057	12188	45411
1058	12200	45401
1059	12211	45391
1060	12223	45380
1061	12235	45372
1062	12250	45370
1063	12261	45359
1064	12272	45344
1065	12284	45334
1066	12296	45323
1067	12307	45311
1068	12319	45300
1069	12331	45291
1070	12345	45289
1071	12359	45287
1072	12372	45280
1073	12384	45271
1074	12396	45260
1075	12407	45249
1076	12419	45238
1077	12429	45220
1078	12440	45209
1079	12451	45194
1080	12463	45183
1081	12474	45171
1082	12486	45159
1083	12498	45149
1084	12510	45139
1085	12520	45123
1086	12532	45113
1087	12543	45102
1088	12556	45093
1089	12568	45085
1090	12580	45074
1091	12592	45064
1092	12604	45054
1093	12614	45037
1094	12626	45029
1095	12637	45016
1096	12645	44992
1097	12652	44964
1098	12660	44938
1099	12668	44914
1100	12676	44889
1101	12683	44863
1102	12690	44836
1103	12697	44808
1104	12704	44783
1105	12712	44756
1106	12720	44734
1107	12732	44724
1108	12744	44715
1109	12757	44707
1110	12768	44696
1111	12780	44686
1112	12792	44676
1113	12805	44669
1114	12817	44659
1115	12828	44646
1116	12842	44643
1117	12854	44632
1118	12865	44621
1119	12877	44612
1120	12889	44602
1121	12901	44592
1122	12913	44582
1123	12925	44571
1124	12937	44562
1125	12948	44549
1126	12960	44540
1127	12972	44529
1128	12983	44518
1129	12994	44504
1130	13006	44493
1131	13018	44484
1132	13030	44474
1133	13040	44458
1134	13052	44447
1135	13064	44436
1136	13075	44426
1137	13087	44416
1138	13100	44406
1139	13111	44394
1140	13126	44394
1141	13137	44382
1142	13149	44373
1143	13160	44358
1144	13172	44350
1145	13184	44340
1146	13196	44331
1147	13208	44319
1148	13220	44309
1149	13232	44299
1150	13244	44289
1151	13254	44272
1152	13266	44262
1153	13277	44251
1154	13289	44239
1155	13301	44230
1156	13312	44219
1157	13324	44207
1158	13335	44196
1159	13347	44184
1160	13358	44172
1161	13370	44162
1162	13382	44151
1163	13393	44139
1164	13405	44127
1165	13417	44117
1166	13429	44107
1167	13440	44097
1168	13452	44085
1169	13463	44073
1170	13472	44052
1171	13484	44041
1172	13495	44030
1173	13507	44019
1174	13518	44008
1175	13529	43994
1176	13539	43977
1177	13551	43967
1178	13563	43956
1179	13571	43934
1180	13583	43925
1181	13595	43916
1182	13609	43910
1183	13621	43901
1184	13634	43894
1185	13647	43887
1186	13659	43879
1187	13672	43872
1188	13685	43864
1189	13697	43854
1190	13709	43845
1191	13722	43837
1192	13735	43830
1193	13748	43824
1194	13760	43813
1195	13771	43800
1196	13782	43788
1197	13793	43776
1198	13805	43763
1199	13815	43749
1200	13827	43738
1201	13839	43727
1202	13850	43717
1203	13861	43703
1204	13873	43693
1205	13883	43677
1206	13894	43664
1207	13906	43654
1208	13918	43642
1209	13929	43630
1210	13941	43620
1211	13952	43607
1212	13965	43598
1213	13979	43595
1214	13990	43584
1215	14002	43573
1216	14013	43561
1217	14025	43549
1218	14037	43539
1219	14048	43528
1220	14060	43517
1221	14072	43506
1222	14086	43502
1223	14098	43492
1224	14108	43477
1225	14120	43466
1226	14131	43453
1227	14142	43442
1228	14157	43439
1229	14171	43435
1230	14185	43432
1231	14198	43426
1232	14211	43416
1233	14223	43407
1234	14236	43400
1235	14249	43393
1236	14261	43382
1237	14273	43372
1238	14285	43363
1239	14297	43354
1240	14309	43344
1241	14322	43337
1242	14335	43328
1243	14347	43319
1244	14359	43310
1245	14371	43299
1246	14383	43288
1247	14395	43278
1248	14407	43269
1249	14420	43260
1250	14434	43256
1251	14448	43253
1252	14462	43249
1253	14476	43244
1254	14490	43240
1255	14501	43227
1256	14515	43223
1257	14525	43206
1258	14537	43196
1259	14549	43186
1260	14560	43174
1261	14572	43163
1262	14584	43152
1263	14595	43140
1264	14607	43129
1265	14619	43118
1266	14631	43108
1267	14643	43097
1268	14654	43085
1269	14666	43074
1270	14677	43062
1271	14689	43050
1272	14700	43038
1273	14711	43026
1274	14723	43014
1275	14732	42996
1276	14743	42983
1277	14754	42971
1278	14766	42960
1279	14778	42949
1280	14790	42940
1281	14804	42935
1282	14818	42929
1283	14832	42925
1284	14846	42920
1285	14854	42900
1286	14862	42876
1287	14870	42855
1288	14877	42833
1289	14885	42810
1290	14892	42786
1291	14899	42761
1292	14907	42739
1293	14916	42719
1294	14924	42698
1295	14938	42693
1296	14946	42674
1297	14955	42652
1298	14964	42635
1299	14971	42611
1300	14978	42587
1301	14985	42563
1302	14993	42540
1303	15000	42517
1304	15008	42494
1305	15015	42470
1306	15022	42446
1307	15030	42424
1308	15037	42400
1309	15043	42373
1310	15049	42346
1311	15055	42321
1312	15061	42295
1313	15069	42271
1314	15076	42249
1315	15084	42227
1316	15096	42217
1317	15108	42207
1318	15119	42195
1319	15131	42185
1320	15142	42171
1321	15151	42154
1322	15160	42136
1323	15172	42125
1324	15183	42112
1325	15195	42102
1326	15206	42090
1327	15218	42079
1328	15230	42069
1329	15241	42058
1330	15253	42046
1331	15264	42034
1332	15275	42022
1333	15287	42010
1334	15297	41997
1335	15308	41984
1336	15319	41970
1337	15329	41956
1338	15340	41943
1339	15352	41932
1340	15364	41922
1341	15375	41911
1342	15386	41897
1343	15398	41886
1344	15409	41874
1345	15420	41863
1346	15432	41852
1347	15445	41843
1348	15458	41838
1349	15471	41830
1350	15485	41826
1351	15500	41822
1352	15513	41817
1353	15528	41813
1354	15542	41810
1355	15554	41801
1356	15565	41786
1357	15573	41767
1358	15585	41755
1359	15596	41743
1360	15607	41732
1361	15619	41720
1362	15631	41710
1363	15642	41699
1364	15655	41691
1365	15670	41688
1366	15683	41682
1367	15696	41672
1368	15707	41661
1369	15719	41649
1370	15728	41633
1371	15740	41623
1372	15753	41614
1373	15765	41604
1374	15777	41593
1375	15789	41584
1376	15799	41569
1377	15810	41556
1378	15818	41535
1379	15826	41516
1380	15837	41502
1381	15847	41488
1382	15860	41479
1383	15871	41467
1384	15883	41457
1385	15895	41446
1386	15906	41435
1387	15917	41423
1388	15931	41416
1389	15942	41404
1390	15955	41397
1391	15963	41376
1392	15970	41352
1393	15976	41328
1394	15984	41307
1395	15991	41284
1396	15998	41261
1397	16005	41239
1398	16012	41216
1399	16020	41196
1400	16029	41178
1401	16036	41156
1402	16046	41139
1403	16054	41119
1404	16063	41101
1405	16070	41079
1406	16080	41063
1407	16089	41046
1408	16096	41024
1409	16104	41003
1410	16111	40982
1411	16119	40960
1412	16128	40942
1413	16140	40932
1414	16150	40917
1415	16160	40903
1416	16172	40894
1417	16181	40875
1418	16194	40868
1419	16206	40859
1420	16219	40851
1421	16231	40840
1422	16243	40831
1423	16254	40819
1424	16263	40800
1425	16275	40791
1426	16287	40781
1427	16299	40771
1428	16310	40758
1429	16320	40743
1430	16331	40731
1431	16342	40719
1432	16353	40706
1433	16363	40692
1434	16376	40684
1435	16388	40674
1436	16400	40664
1437	16411	40651
1438	16422	40638
1439	16434	40629
1440	16444	40615
1441	16456	40604
1442	16467	40593
1443	16480	40584
1444	16491	40573
1445	16502	40558
1446	16513	40546
1447	16524	40534
1448	16535	40522
1449	16546	40509
1450	16557	40498
1451	16568	40485
1452	16582	40480
1453	16596	40476
1454	16610	40470
1455	16620	40455
1456	16632	40444
1457	16643	40434
1458	16655	40422
1459	16666	40411
1460	16678	40400
1461	16690	40391
1462	16701	40378
1463	16713	40367
1464	16723	40353
1465	16734	40340
1466	16745	40329
1467	16756	40315
1468	16767	40304
1469	16779	40293
1470	16790	40282
1471	16802	40271
1472	16817	40267
1473	16828	40256
1474	16839	40243
1475	16850	40230
1476	16861	40219
1477	16873	40209
1478	16884	40195
1479	16895	40184
1480	16907	40173
1481	16918	40161
1482	16930	40150
1483	16940	40136
1484	16952	40125
1485	16963	40113
1486	16973	40100
1487	16984	40088
1488	16995	40075
1489	17007	40064
1490	17020	40056
1491	17034	40050
1492	17045	40038
1493	17058	40030
1494	17070	40020
1495	17084	40015
1496	17097	40008
1497	17110	39999
1498	17124	39995
1499	17138	39990
1500	17152	39984
1501	17165	39976
1502	17177	39966
1503	17188	39954
1504	17200	39944
1505	17212	39933
1506	17224	39924
1507	17237	39916
1508	17248	39903
1509	17261	39895
1510	17272	39884
1511	17284	39873
1512	17296	39863
1513	17308	39852
1514	17315	39831
1515	17322	39809
1516	17329	39788
1517	17336	39766
1518	17343	39744
1519	17350	39722
1520	17356	39700
1521	17368	39690
1522	17379	39678
1523	17391	39667
1524	17405	39661
1525	17419	39656
1526	17434	39651
1527	17448	39647
1528	17460	39636
1529	17469	39620
1530	17481	39610
1531	17493	39599
1532	17505	39589
1533	17516	39578
1534	17529	39570
1535	17541	39559
1536	17553	39549
1537	17565	39538
1538	17575	39525
1539	17587	39514
1540	17599	39504
1541	17611	39494
1542	17623	39483
1543	17635	39473
1544	17648	39465
1545	17662	39460
1546	17674	39450
1547	17684	39436
1548	17696	39425
1549	17708	39414
1550	17719	39404
1551	17731	39393
1552	17744	39384
1553	17757	39378
1554	17770	39370
1555	17785	39365
1556	17798	39358
1557	17810	39347
1558	17821	39336
1559	17834	39326
1560	17845	39315
1561	17857	39304
1562	17868	39292
1563	17880	39282
1564	17892	39272
1565	17904	39262
1566	17916	39251
1567	17928	39240
1568	17939	39228
1569	17952	39221
1570	17967	39217
1571	17981	39211
1572	17995	39206
1573	18007	39195
1574	18018	39183
1575	18030	39173
1576	18042	39163
1577	18054	39151
1578	18065	39140
1579	18077	39129
1580	18089	39119
1581	18098	39103
1582	18110	39092
1583	18121	39080
1584	18132	39068
1585	18144	39058
1586	18156	39047
1587	18167	39035
1588	18180	39026
1589	18192	39017
1590	18203	39005
1591	18215	38993
1592	18228	38984
1593	18242	38979
1594	18254	38970
1595	18264	38955
1596	18274	38939
1597	18285	38928
1598	18297	38917
1599	18309	38907
1600	18320	38895
1601	18331	38883
1602	18343	38873
1603	18355	38861
1604	18366	38850
1605	18378	38839
1606	18389	38826
1607	18400	38814
1608	18414	38808
1609	18426	38797
1610	18437	38785
1611	18447	38772
1612	18459	38761
1613	18471	38750
1614	18482	38739
1615	18491	38721
1616	18503	38711
1617	18515	38700
1618	18526	38689
1619	18537	38677
1620	18549	38666
1621	18560	38653
1622	18571	38642
1623	18581	38628
1624	18593	38616
1625	18604	38604
1626	18616	38593
1627	18627	38581
1628	18639	38571
1629	18650	38560
1630	18662	38550
1631	18673	38537
1632	18685	38526
1633	18692	38505
1634	18704	38495
1635	18715	38484
1636	18727	38473
1637	18738	38460
1638	18749	38448
1639	18760	38436
1640	18773	38427
1641	18787	38422
1642	18802	38416
1643	18816	38411
1644	18828	38401
1645	18840	38390
1646	18852	38380
1647	18862	38366
1648	18873	38354
1649	18887	38347
1650	18899	38336
1651	18910	38325
1652	18922	38314
1653	18934	38303
1654	18945	38291
1655	18957	38280
1656	18968	38268
1657	18979	38257
1658	18991	38245
1659	19001	38232
1660	19013	38221
1661	19024	38209
1662	19036	38198
1663	19046	38183
1664	19057	38172
1665	19069	38161
1666	19082	38154
1667	19097	38148
1668	19111	38142
1669	19125	38136
1670	19139	38130
1671	19154	38125
1672	19162	38108
