iter	F1	Logloss
884	0.8216885737	0.4005135565
885	0.821789404	0.4004578235
886	0.8217930862	0.4004131156
887	0.8218022917	0.4003677537
888	0.8219061801	0.4002952027
889	0.8219110901	0.4002344243
890	0.8219215242	0.4001850448
891	0.8220100571	0.400131741
892	0.8219331861	0.4000882011
893	0.8219270482	0.400047978
894	0.8221090123	0.4000014482
895	0.8221108538	0.3999334287
896	0.8222018169	0.3998849368
897	0.8222067279	0.3998455079
898	0.8223990533	0.3997965489
899	0.8223228491	0.3997355369
900	0.8223308303	0.3996809251
901	0.8223332861	0.3996329937
902	0.8223486351	0.3995711409
903	0.8223467932	0.3995148005
904	0.8223566168	0.3994707467
905	0.8224561535	0.3994123509
906	0.8225464675	0.3993656342
907	0.8224696622	0.3993125173
908	0.8225605908	0.3992694913
909	0.8225765569	0.39921231
910	0.8225845402	0.399139432
911	0.8227657473	0.3990904729
912	0.8226017354	0.3990348334
913	0.822786629	0.3989832581
914	0.8228836637	0.3989153788
915	0.822975158	0.3988704374
916	0.8228984052	0.3988233937
917	0.8228001413	0.3987725659
918	0.8228977909	0.3987315019
919	0.8229899001	0.3986674067
920	0.8230040285	0.3986148037
921	0.8230961258	0.3985546793
922	0.8231912822	0.3985024501
923	0.8232980997	0.3984508281
924	0.823296871	0.3984053728
925	0.8233054725	0.3983653833
926	0.8233146887	0.3983203017
927	0.8233239051	0.3982809196
928	0.8234276416	0.3982322875
929	0.8234251837	0.3981859445
930	0.8235166186	0.3981454879
931	0.8235190766	0.3981016209
932	0.8235270652	0.3980376658
933	0.8235246072	0.3979957609
934	0.8234485344	0.3979491844
935	0.8235387412	0.3978950865
936	0.8238111294	0.3978387929
937	0.8238234218	0.3977977756
938	0.8237357108	0.3977503115
939	0.8239135784	0.3977149002
940	0.8239994197	0.3976741166
941	0.8240080251	0.3976250173
942	0.8239264863	0.3975884382
943	0.8240344572	0.3975408339
944	0.8238725948	0.3974772992
945	0.8240504403	0.3974252568
946	0.824058432	0.3973761576
947	0.8239793512	0.3973064563
948	0.8239039456	0.3972655792
949	0.8240805638	0.3972040533
950	0.8240836378	0.3971600929
951	0.8240904006	0.3971104331
952	0.8242731167	0.3970771708
953	0.8242755761	0.3970342849
954	0.8243595369	0.3969828031
955	0.8243663005	0.3969251547
956	0.8243841326	0.3968696086
957	0.8243890519	0.3968281709
958	0.8243130842	0.3967829024
959	0.8244025803	0.3967390822
960	0.824487144	0.396687834
961	0.8244914487	0.3966475175
962	0.8245000582	0.3966036505
963	0.824504978	0.3965601573
964	0.824704819	0.3964880735
965	0.8246239704	0.3964496256
966	0.8246295058	0.3964098697
967	0.8245504891	0.3963610975
968	0.8247220409	0.3963140071
969	0.8246541088	0.3962706073
970	0.8247306522	0.3962151079
971	0.8247398787	0.396176333
972	0.8248342476	0.3961335873
973	0.8248465506	0.3960938781
974	0.8250247942	0.3960555704
975	0.8250223334	0.3960158145
976	0.8251178959	0.3959800296
977	0.825041405	0.3959427964
978	0.825041405	0.3959033675
979	0.8250450964	0.395861556
980	0.8252362116	0.3957885379
981	0.8251554267	0.3957396255
982	0.8250684759	0.3956969265
983	0.8251603491	0.3956362882
984	0.8252522097	0.3955971396
985	0.8250875497	0.3955352867
986	0.825181885	0.3954993616
987	0.8251880383	0.3954594656
988	0.8251960377	0.395414384
989	0.8252878999	0.3953728061
990	0.8252083449	0.3953360868
991	0.8252243447	0.395281148
992	0.825310054	0.3952260223
993	0.8254049818	0.395185846
994	0.8254117517	0.3951440813
995	0.8254209835	0.3950953558
996	0.8254246763	0.3950484522
997	0.8254246763	0.3950114059
998	0.8254252918	0.3949664644
999	0.8254302156	0.3949004538
1000	0.8255442136	0.3948573343
1001	0.825541136	0.3948036101
1002	0.825542367	0.394762733
1003	0.825549138	0.3947167638
1004	0.825640966	0.3946753728
1005	0.8256446594	0.3946339351
1006	0.8256421971	0.3945993647
1007	0.8256477373	0.3945660558
1008	0.8256483529	0.3945153214
1009	0.8257352439	0.3944645871
1010	0.8257506342	0.3944142265
1011	0.8256797487	0.3943604089
1012	0.8256865207	0.3943225217
1013	0.8257647938	0.3942735626
1014	0.8257734129	0.3942296956
1015	0.8257875733	0.3941816242
1016	0.8257844949	0.3941364959
1017	0.8256131595	0.3940985619
1018	0.8256267038	0.3940515182
1019	0.8256291664	0.3940152661
1020	0.8256316291	0.3939705115
1021	0.8256347075	0.3939271584
1022	0.8256457897	0.3938789001
1023	0.8256457897	0.3938366682
1024	0.8257382376	0.3937995284
1025	0.8258312888	0.3937606602
1026	0.8259138596	0.3937138968
1027	0.8260087329	0.3936677407
1028	0.826027207	0.3936118675
1029	0.8259477276	0.3935673465
1030	0.8258676193	0.3935253015
1031	0.8258688509	0.393484985
1032	0.8260555355	0.3934398567
1033	0.8259828302	0.3933974847
1034	0.8260697005	0.3933516089
1035	0.8261670283	0.3933138618
1036	0.8262637283	0.3932744797
1037	0.8262606485	0.3932367326
1038	0.8262618804	0.3931795514
1039	0.8263585683	0.3931455416
1040	0.8262785113	0.3930991052
1041	0.8262785113	0.3930538835
1042	0.8263610322	0.3930177715
1043	0.826284055	0.3929844625
1044	0.8263031508	0.3929371385
1045	0.8263936806	0.3928837413
1046	0.826311159	0.3928282886
1047	0.8263167032	0.3927938117
1048	0.826422635	0.3927504119
1049	0.8264275637	0.3927170562
1050	0.8265260917	0.3926756652
1051	0.8265304045	0.3926326859
1052	0.8263567468	0.3925800362
1053	0.8264441982	0.3925350947
1054	0.8264478949	0.3924876773
1055	0.8265519695	0.3924424556
1056	0.8265550502	0.3923934965
1057	0.8266511029	0.3923514047
1058	0.8266578811	0.39230338
1059	0.826663427	0.3922679688
1060	0.8267594687	0.3922338656
1061	0.8268635101	0.3921921476
1062	0.8269502834	0.3921529056
1063	0.8269700058	0.3920929213
1064	0.8269743202	0.3920366745
1065	0.8270629305	0.3920021508
1066	0.8270629305	0.3919677674
1067	0.8270758744	0.3919155381
1068	0.8272499757	0.3918648972
1069	0.8270882023	0.3918074591
1070	0.8271792665	0.3917648535
1071	0.8271872802	0.3917200989
1072	0.8272734005	0.3916805532
1073	0.8272697017	0.3916321314
1074	0.8273650563	0.3915864191
1075	0.8274714962	0.3915196843
1076	0.827477045	0.3914810029
1077	0.8274844436	0.3914396119
1078	0.8274100623	0.3914002765
1079	0.827505407	0.3913682989
1080	0.8275041738	0.3913267678
1081	0.8275933403	0.3912869652
1082	0.8275146559	0.3912390105
1083	0.8277003767	0.3912048139
1084	0.8277022267	0.3911679077
1085	0.8275337709	0.3911320293
1086	0.8275405539	0.3910859199
1087	0.8277219603	0.391024394
1088	0.827627255	0.390978565
1089	0.8276395884	0.3909446487
1090	0.8275658368	0.3909027672
1091	0.8275744704	0.3908472678
1092	0.8276642561	0.3908040315
1093	0.8277552627	0.3907570345
1094	0.8277651307	0.3907116259
1095	0.8275954383	0.3906789475
1096	0.8276164073	0.3906208086
1097	0.8277049611	0.3905657764
1098	0.8277061947	0.390524292
1099	0.8276281257	0.3904864982
1100	0.8277228479	0.3904420005
1101	0.8278181748	0.3903911027
1102	0.8279042366	0.3903527717
1103	0.8279141063	0.390309839
1104	0.8279276776	0.3902581938
1105	0.8279375478	0.3902138596
1106	0.8279418662	0.3901775608
1107	0.8279548214	0.3901300032
1108	0.828138015	0.3900846646
1109	0.8279720956	0.3900413816
1110	0.8279770313	0.3899976782
1111	0.8280735711	0.3899504243
1112	0.8279745634	0.389920292
1113	0.8279825839	0.3898816573
1114	0.8280778901	0.3898355012
1115	0.8281013367	0.3897867524
1116	0.8281099752	0.3897404328
1117	0.8281112093	0.3896943935
1118	0.8281081241	0.3896533996
1119	0.8282040368	0.3896128028
1120	0.8282268692	0.3895686088
1121	0.8281469996	0.3895097458
1122	0.8282336575	0.3894634029
1123	0.8283332627	0.3894213345
1124	0.8282521715	0.3893822093
1125	0.8282577259	0.3893333903
1126	0.8284328562	0.3892763025
1127	0.8284476692	0.389229726
1128	0.8282031596	0.3891853919
1129	0.8282811785	0.3891523865
1130	0.8284581621	0.3891113693
1131	0.8282947569	0.3890709127
1132	0.8283956003	0.3890255975
1133	0.8283943658	0.3889957222
1134	0.8285731777	0.3889445907
1135	0.8284921113	0.3889068437
1136	0.8286671946	0.3888745157
1137	0.8286727505	0.3888372125
1138	0.8285941662	0.3887858007
1139	0.8286937404	0.3887214952
1140	0.8287128791	0.3886704806
1141	0.8288891493	0.3886232734
1142	0.828811208	0.3885761596
1143	0.8288050338	0.3885395338
1144	0.8287196705	0.3884941251
1145	0.8287301665	0.3884550466
1146	0.8288254091	0.3884197522
1147	0.8290016555	0.3883792955
1148	0.829007213	0.388343604
1149	0.8290115355	0.3883084263
1150	0.829094391	0.3882628309
1151	0.8291815563	0.3882214165
1152	0.8290999488	0.388170472
1153	0.8293663476	0.3881362987
1154	0.8294658275	0.3880890214
1155	0.8293904346	0.3880498261
1156	0.829389817	0.3880023386
1157	0.8294720039	0.3879642879
1158	0.8294818863	0.387931376
1159	0.8294009345	0.3878844257
1160	0.8294849746	0.3878406989
1161	0.8296517808	0.3878064089
1162	0.829663517	0.3877562585
1163	0.8297629621	0.3877165493
1164	0.8297598733	0.3876821425
1165	0.8297709928	0.3876311746
1166	0.8299506967	0.3875970481
1167	0.8299624352	0.3875647668
1168	0.8299704669	0.3875168122
1169	0.8299877667	0.3874667319
1170	0.8299173819	0.387430106
1171	0.8299241785	0.3873853514
1172	0.8299334468	0.3873473007
1173	0.8300371985	0.3873155801
1174	0.8301310517	0.387272881
1175	0.8301304337	0.3872238752
1176	0.8301372314	0.3871892114
1177	0.8301415572	0.3871513943
1178	0.8301477371	0.3871187627
1179	0.8301619511	0.387059596
1180	0.8302502312	0.3870182284
1181	0.830341589	0.3869793367
1182	0.8302700087	0.3869397677
1183	0.8303613673	0.3868898509
1184	0.8303675483	0.3868566354
1185	0.8303681664	0.3868131188
1186	0.8304663123	0.3867571055
1187	0.8304632216	0.38672396
1188	0.8304712574	0.3866839238
1189	0.8304811477	0.3866426963
1190	0.8305718646	0.3866024733
1191	0.8305706282	0.3865601012
1192	0.8305774282	0.3865234754
1193	0.8305737191	0.3864877371
1194	0.8305867012	0.3864435431
1195	0.8305904104	0.386398882
1196	0.8305972107	0.3863534734
1197	0.8306046294	0.3863244156
1198	0.8305238027	0.3862819968
1199	0.8305318396	0.3862281792
1200	0.8305380219	0.3861799209
1201	0.8305479139	0.3861423607
1202	0.8305472957	0.3860926308
1203	0.8305497687	0.3860518004
1204	0.8305547148	0.3860074429
1205	0.830562134	0.3859582502
1206	0.8306615104	0.3859109963
1207	0.8306627471	0.3858678301
1208	0.8306676936	0.3858212769
1209	0.8306689303	0.3857880614
1210	0.8306757319	0.3857376073
1211	0.8306738769	0.3856984588
1212	0.8306757319	0.3856624402
1213	0.8306676936	0.3856238522
1214	0.8306788236	0.3855820875
1215	0.8306942824	0.3855256304
1216	0.8306880988	0.38549725
1217	0.8307837549	0.3854611614
1218	0.8307905572	0.3854172477
1219	0.8308047806	0.3853685689
1220	0.8308140569	0.3853226698
1221	0.830818386	0.3852898046
1222	0.8307332411	0.3852524313
1223	0.830741899	0.3852179777
1224	0.831097247	0.3851852994
1225	0.8310978655	0.3851495611
1226	0.8311021952	0.385107376
1227	0.8310288399	0.3850642798
1228	0.8312940215	0.3850261123
1229	0.8313008261	0.3849889959
1230	0.8314019801	0.3849558037
1231	0.8313249524	0.3849104184
1232	0.8313311389	0.3848793285
1233	0.8314174465	0.3848319811
1234	0.8314180652	0.3847783737
1235	0.8315931172	0.3847483115
1236	0.831690524	0.3847006138
1237	0.8317035179	0.3846698509
1238	0.8317941069	0.3846235546
1239	0.8317109431	0.3845850835
1240	0.8317214625	0.3845445801
1241	0.8317214625	0.3845182786
1242	0.831728888	0.3844885902
1243	0.8316413795	0.3844511234
1244	0.8316642751	0.3843974459
1245	0.831667988	0.3843439319
1246	0.8318398999	0.384305998
1247	0.8318460885	0.3842718948
1248	0.8317641613	0.3842350587
1249	0.8319428562	0.384201703
1250	0.8318609416	0.3841647735
1251	0.8319539966	0.3841370705
1252	0.8320383742	0.3840908443
1253	0.8320532288	0.3840522563
1254	0.8320668461	0.3840184568
1255	0.8321481166	0.3839883713
1256	0.8321512116	0.3839450883
1257	0.8321629726	0.3839028564
1258	0.8320897489	0.3838580317
1259	0.8320977961	0.3838146086
1260	0.8322758016	0.3837775155
1261	0.8321237959	0.3837386706
1262	0.8323018033	0.3837012973
1263	0.8323104709	0.3836646948
1264	0.8322261164	0.3836288864
1265	0.83231109	0.3835872852
1266	0.8324890479	0.3835501455
1267	0.8324884288	0.3835006258
1268	0.8324263897	0.3834360867
1269	0.8324437271	0.3834048332
1270	0.8324443463	0.3833749813
1271	0.8324517769	0.3833414854
1272	0.8325435381	0.3832961702
1273	0.8325466343	0.3832589137
1274	0.8325534461	0.3832175928
1275	0.8325639737	0.3831801493
1276	0.8327431256	0.383140627
1277	0.832740029	0.3830917147
1278	0.8327437449	0.3830470769
1279	0.8329228469	0.3830122029
1280	0.8329216082	0.3829779595
1281	0.8329271825	0.3829478273
1282	0.8328441409	0.3829151723
1283	0.832855909	0.3828681753
1284	0.8329562943	0.3828166235
1285	0.8329736385	0.3827734105
1286	0.8329866471	0.3827264136
1287	0.8329953197	0.3826889468
1288	0.833168182	0.3826528581
1289	0.8332666752	0.3826085474
1290	0.8331861484	0.3825687681
1291	0.833113043	0.382522612
1292	0.8331161407	0.3824907513
1293	0.8331155212	0.3824547794
1294	0.8332115504	0.3823986493
1295	0.8333081874	0.3823641023
1296	0.8332220834	0.3823257479
1297	0.8332245618	0.3822868563
1298	0.8333292548	0.3822402331
1299	0.8332474877	0.3822081854
1300	0.8332561627	0.3821654864
1301	0.8335218759	0.3821279495
1302	0.8336989553	0.3820940332
1303	0.8338759846	0.3820520349
1304	0.8338784638	0.3820219494
1305	0.8337961532	0.381981446
1306	0.8337980126	0.3819476698
1307	0.8339923734	0.3819120717
1308	0.8339051163	0.3818786459
1309	0.8338228051	0.381838236
1310	0.833923712	0.3817905616
1311	0.8339255716	0.3817476757
1312	0.8338451197	0.3817031314
1313	0.8338575172	0.38166452
1314	0.8340332865	0.3816303468
1315	0.8340308068	0.3815974816
1316	0.8340357662	0.381561393
1317	0.8339584263	0.3815225247
1318	0.833961526	0.3814850813
1319	0.8338736345	0.3814588498
1320	0.8339627658	0.3814199348
1321	0.8338866527	0.3813719335
1322	0.8338885125	0.3813305425
1323	0.8338990515	0.3813019986
1324	0.8338971916	0.3812615419
1325	0.8342561257	0.3812222999
1326	0.8342555057	0.3811893413
1327	0.8342555057	0.3811569666
1328	0.834261086	0.3811241015
1329	0.8342679066	0.3810937123
1330	0.8343476883	0.3810559885
1331	0.8343588496	0.3810225861
1332	0.8343693911	0.3809793265
1333	0.8343737318	0.3809455036
1334	0.8344708645	0.3809068222
1335	0.834302011	0.3808770637
1336	0.8343997769	0.3808357194
1337	0.8344096993	0.3807967343
1338	0.8344109396	0.3807627479
1339	0.8342408191	0.3807188343
1340	0.8344202421	0.380677817
1341	0.8345155167	0.3806287178
1342	0.8345186178	0.3805957358
1343	0.8345260603	0.3805526163
1344	0.834535984	0.3805086793
1345	0.8345409459	0.3804706986
1346	0.8346331085	0.3804204548
1347	0.8345614144	0.3803825909
1348	0.8344810234	0.380342181
1349	0.8345750606	0.3803114648
1350	0.8345942901	0.3802715687
1351	0.8347624784	0.3802373721
1352	0.834682733	0.3802086647
1353	0.8347773671	0.3801688154
1354	0.8346957604	0.3801297836
1355	0.834788534	0.3800799836
1356	0.8347947379	0.3800416059
1357	0.8348874996	0.3800146971
1358	0.8348955653	0.3799820421
1359	0.8348077665	0.3799363999
1360	0.8348133504	0.379903161
1361	0.8350754685	0.3798612094
1362	0.8352491168	0.3798170621
1363	0.8349994838	0.3797804363
1364	0.8349994838	0.3797421286
1365	0.8351812249	0.3797180695
1366	0.8353641579	0.3796828451
1367	0.8352764209	0.3796550487
1368	0.8351967385	0.379623912
1369	0.8352813855	0.3795835255
1370	0.8352962795	0.3795530895
1371	0.8353883615	0.3795153191
1372	0.8354878792	0.3794822203
1373	0.8355762129	0.379445758
1374	0.8355898682	0.3794110475
1375	0.8356010411	0.3793686287
1376	0.8356016618	0.3793306948
1377	0.8356066276	0.3792938353
1378	0.835610352	0.3792653381
1379	0.8356140764	0.3792360935
1380	0.8355412596	0.3791814817
1381	0.8356395275	0.3791363067
1382	0.8357303342	0.3790970647
1383	0.8358291995	0.3790454661
1384	0.8358360288	0.3790130447
1385	0.8359336412	0.3789657207
1386	0.8361126865	0.3789101278
1387	0.8361207587	0.3788653966
1388	0.8360449024	0.3788161806
1389	0.8362276505	0.3787829417
1390	0.8364072444	0.3787454282
1391	0.8364078655	0.3787010941
1392	0.8364140759	0.3786648886
1393	0.8363326689	0.3786063993
1394	0.8365128603	0.3785789066
1395	0.836510997	0.3785407157
1396	0.8366060431	0.3784895609
1397	0.8365209345	0.3784473991
1398	0.8365314934	0.3784060081
1399	0.8365451582	0.3783662289
1400	0.8366352367	0.3783251182
1401	0.8366346155	0.3782940049
1402	0.8365513697	0.3782548797
1403	0.8365544754	0.3782201458
1404	0.8365656563	0.3781714437
1405	0.8366650536	0.3781308469
1406	0.8367544996	0.3780929597
1407	0.8368439333	0.3780525497
1408	0.8368532522	0.3780175356
1409	0.836775622	0.3779702349
1410	0.8368731332	0.3779249198
1411	0.8368725119	0.3778914473
1412	0.8368905299	0.37784417
1413	0.8368172486	0.3778081981
1414	0.8369066846	0.3777722029
1415	0.8369041992	0.3777416502
1416	0.8370029434	0.3777038798
1417	0.8369265682	0.3776644509
1418	0.8369315392	0.3776266104
1419	0.8367625944	0.3775948664
1420	0.8368483159	0.3775672568
1421	0.8367675652	0.3775334106
1422	0.8368638504	0.3774963176
1423	0.8370396064	0.3774637794
1424	0.8370414707	0.3774310544
1425	0.8370420922	0.3773922094
1426	0.8372202843	0.3773552565
1427	0.8372171769	0.3773098012
1428	0.8372252562	0.3772772864
1429	0.8373127801	0.3772425993
1430	0.8373171307	0.3772108086
1431	0.837333912	0.3771711227
1432	0.8373326689	0.377138094
1433	0.837257575	0.3771067472
1434	0.8375120316	0.3770729476
1435	0.8375201123	0.3770329114
1436	0.8375219771	0.3769997893
1437	0.8375182475	0.3769727637
1438	0.8374419362	0.376930999
1439	0.837440693	0.3768936256
1440	0.837450017	0.3768605736
1441	0.8376225189	0.3768308851
1442	0.8375325445	0.3767895175
1443	0.8376256272	0.376750696
1444	0.8376256272	0.3767136029
1445	0.8377193194	0.3766806443
1446	0.8379599113	0.3766377817
1447	0.8380492016	0.3766014362
1448	0.8380572842	0.3765633621
1449	0.8380635016	0.3765248442
1450	0.8380678539	0.3764938243
1451	0.8380715845	0.3764593474
1452	0.8380697192	0.3764265056
1453	0.8384292471	0.3763806064
1454	0.8384329783	0.3763461061
1455	0.8383567953	0.3763074714
1456	0.8383648795	0.3762805626
1457	0.8382855743	0.3762437032
1458	0.8383766953	0.3762068904
1459	0.8383872675	0.3761716661
1460	0.8384777548	0.3761325642
1461	0.8383891332	0.3761036466
1462	0.8385688519	0.3760746355
1463	0.8384920595	0.3760368184
1464	0.8386655346	0.376000099
1465	0.8386624246	0.3759506494
1466	0.8387510093	0.3759215216
1467	0.8387646937	0.3758933047
1468	0.8387622056	0.3758600424
1469	0.8387622056	0.3758304941
1470	0.8386897929	0.3757953632
1471	0.8387814888	0.3757654411
1472	0.8387690479	0.3757291423
1473	0.838783355	0.3756909047
1474	0.8387802447	0.375657876
1475	0.8388663298	0.3756258517
1476	0.8388737947	0.3755798591
1477	0.8389617337	0.3755513386
1478	0.8388812597	0.3755270926
1479	0.8388856144	0.3754865192
1480	0.8389704433	0.3754477911
1481	0.8389679548	0.3754121229
1482	0.8389853743	0.375376735
1483	0.83899284	0.3753405296
1484	0.8389990615	0.3753082951
1485	0.8390083939	0.3752720429
1486	0.8391044108	0.3752356273
1487	0.8391087662	0.3752012905
1488	0.8391156106	0.3751624222
1489	0.8391143661	0.375129557
1490	0.8391187217	0.3751039096
1491	0.8391292997	0.3750742445
1492	0.8392271729	0.3750431312
1493	0.8392333957	0.3750067389
1494	0.8392277952	0.3749699729
1495	0.8390643931	0.3749293994
1496	0.8390743492	0.3748995007
1497	0.839073727	0.3748626179
1498	0.8391703696	0.3748282344
1499	0.8391728588	0.374792029
1500	0.839175348	0.3747544221
1501	0.8391784596	0.3747209729
1502	0.8391821935	0.3746813806
1503	0.8392014858	0.3746431429
1504	0.8392126882	0.374596473
1505	0.8392195343	0.3745610384
1506	0.8393199024	0.3745211891
1507	0.8393180352	0.3744908232
1508	0.8393317285	0.3744506235
1509	0.8394196369	0.3744174079
1510	0.8393367079	0.3743774185
1511	0.8394258615	0.3743412364
1512	0.8394314637	0.3743076004
1513	0.8393504018	0.3742779586
1514	0.8394376884	0.3742449533
1515	0.8394501382	0.3742147977
1516	0.8394476482	0.3741891736
1517	0.8395430155	0.3741459607
1518	0.8397231307	0.3741178372
1519	0.8397281113	0.3740775441
1520	0.8398172168	0.3740491403
1521	0.8398253108	0.3740084034
1522	0.8398240656	0.3739718476
1523	0.8398147264	0.3739432103
1524	0.839826556	0.3739118867
1525	0.8397511475	0.3738631846
1526	0.8397561285	0.3738397562
1527	0.8397636001	0.3738074983
1528	0.8396819523	0.3737703352
1529	0.8398545749	0.373733756
1530	0.839938688	0.3736996061
1531	0.8399430468	0.3736685629
1532	0.8400358653	0.3736314231
1533	0.8401261808	0.3735947973
1534	0.8402046518	0.3735569334
1535	0.840054547	0.3735167337
1536	0.8401492227	0.373479991
1537	0.8401554505	0.3734515406
1538	0.8401641695	0.3734132329
1539	0.8400881763	0.37337628
1540	0.8401018779	0.3733381124
1541	0.8401056148	0.3733051538
1542	0.8400271175	0.3732568721
1543	0.8401056148	0.3732148738
1544	0.8401099746	0.3731712405
1545	0.8401105974	0.3731345912
1546	0.840200293	0.3731085934
1547	0.8403061714	0.3730627877
1548	0.8403142691	0.3730301794
1549	0.8403983348	0.372993063
1550	0.840405187	0.372952256
1551	0.8404145311	0.3729137615
1552	0.8404201377	0.3728870862
1553	0.8404282362	0.3728479377
1554	0.8404419417	0.3728210055
1555	0.840354137	0.3727821372
1556	0.8404487946	0.3727429419
1557	0.8404550246	0.3727176916
1558	0.8404600087	0.3726797343
1559	0.8403921397	0.3726367549
1560	0.8404774534	0.3726107804
1561	0.8403952548	0.3725729633
1562	0.8404014851	0.3725410791
1563	0.8404911605	0.3725178376
1564	0.8405783314	0.3724867476
1565	0.8405851853	0.3724562884
1566	0.8405079835	0.3724098053
1567	0.840511722	0.3723755152
1568	0.8405216916	0.3723468545
1569	0.8405285458	0.3723022401
1570	0.840611979	0.3722645164
1571	0.8406238187	0.3722283343
1572	0.8407109785	0.3721974546
1573	0.8408024878	0.3721735824
1574	0.8407253116	0.3721311636
1575	0.8408130823	0.3721018956
1576	0.8408205609	0.3720695677
1577	0.8408311557	0.3720360017
1578	0.8409195383	0.3719991656
1579	0.8410104017	0.3719656464
1580	0.8410104017	0.3719274789
1581	0.841015388	0.3718969028
1582	0.8410222442	0.3718613748
1583	0.841019751	0.3718343725
1584	0.8409419762	0.3717922341
1585	0.8409531956	0.3717595091
1586	0.8411280561	0.3717348427
1587	0.8412232599	0.3716951101
1588	0.8412288703	0.3716620113
1589	0.8410527871	0.3716275111
1590	0.8409743887	0.3715981496
1591	0.841057774	0.3715573193
1592	0.8410658776	0.3715260424
1593	0.8410646309	0.3714985263
1594	0.8410864493	0.3714589573
1595	0.8411760567	0.3714298762
1596	0.8411804207	0.3714053966
1597	0.8411051516	0.3713645195
1598	0.841098294	0.3713303696
1599	0.8411007876	0.3713027834
1600	0.8412756272	0.3712619297
1601	0.8412787445	0.3712207489
1602	0.8412122167	0.371182815
1603	0.8412165811	0.3711506272
1604	0.8412253099	0.3711244659
1605	0.8413049308	0.3710924649
1606	0.8414007506	0.3710627765
1607	0.8413995035	0.3710296777
1608	0.8414057389	0.3709950373
1609	0.8414094802	0.3709647649
1610	0.8414978059	0.3709257331
1611	0.8414188335	0.3708890371
1612	0.8413535669	0.3708404284
1613	0.8415165134	0.3708095721
1614	0.8415221258	0.3707769638
1615	0.8416179236	0.3707421365
1616	0.8416272783	0.370701166
1617	0.8416391279	0.3706713841
1618	0.8416534726	0.3706384956
1619	0.8416615807	0.3706084801
1620	0.8416578385	0.370570663
1621	0.8416565911	0.370540157
1622	0.8417455183	0.3704920855
1623	0.8417548742	0.3704575619
1624	0.8417642303	0.3704259814
1625	0.8417735866	0.3703904066
1626	0.8417829431	0.3703486653
1627	0.8417848144	0.3702997763
1628	0.8417922999	0.3702652293
1629	0.8418029044	0.3702335087
1630	0.8418147569	0.3701898519
1631	0.841817876	0.3701527822
1632	0.8419149037	0.3701172776
1633	0.8419186468	0.3700832912
1634	0.8419186468	0.3700514771
1635	0.8419348677	0.3700177944
1636	0.8420212783	0.3699872884
1637	0.8420219023	0.3699535589
1638	0.8421101722	0.3699225157
1639	0.8420325089	0.3698703799
1640	0.8420375003	0.3698366972
1641	0.84204062	0.369802267
1642	0.842142618	0.3697594278
1643	0.8421463619	0.3697183872
1644	0.8424192145	0.3696685405
1645	0.8424167182	0.369632592
1646	0.8424955793	0.3696018991
1647	0.8425993913	0.3695591767
1648	0.8424360646	0.3695270824
1649	0.8424460501	0.3694877469
1650	0.8423634314	0.3694510743
1651	0.8425461319	0.3694070438
1652	0.8427312808	0.3693665405
1653	0.8425735951	0.3693277423
1654	0.8425792128	0.3692987546
1655	0.8426655526	0.3692522948
1656	0.8426730432	0.3692168369
1657	0.8427581223	0.3691786226
1658	0.8427593707	0.3691485604
1659	0.842767486	0.369114177
1660	0.842779347	0.369075005
1661	0.8428600441	0.3690359032
1662	0.8428675356	0.3690070089
1663	0.8429575848	0.3689742372
1664	0.8429650767	0.3689477722
1665	0.8429731931	0.3689238532
1666	0.8428868891	0.3688917589
1667	0.8428956297	0.3688581929
1668	0.8428968784	0.3688027169
1669	0.842898127	0.3687686604
1670	0.8429875531	0.3687404435
1671	0.8431563783	0.3687033972
1672	0.8430788402	0.3686647859
1673	0.8430925769	0.3686292578
1674	0.843268247	0.3685984014
1675	0.8432707448	0.3685567769
1676	0.8433719878	0.3685130034
1677	0.8433726123	0.3684881734
1678	0.8433876005	0.368441083
1679	0.8433013442	0.3684147582
1680	0.8434788408	0.3683762169
1681	0.8434907073	0.3683420203
1682	0.8434988267	0.368311888
1683	0.8435019496	0.3682825733
1684	0.8435838098	0.3682481198
1685	0.8437543631	0.3682112837
1686	0.8438499278	0.3681753819
1687	0.8440241551	0.3681471417
1688	0.8438617965	0.3681190182
1689	0.8439498538	0.3680884889
1690	0.8440422718	0.3680479154
1691	0.8440541418	0.3680082063
1692	0.844227072	0.3679693847
1693	0.8443257024	0.3679288113
1694	0.8444199476	0.3678915547
1695	0.8445035581	0.3678631276
1696	0.8444193227	0.367827039
1697	0.8444299453	0.3677967666
1698	0.84451918	0.3677654664
1699	0.8445291784	0.3677367356
1700	0.8445285535	0.367713167
1701	0.8445348025	0.3676760974
1702	0.8445373022	0.3676418073
1703	0.8444449423	0.3676103436
1704	0.8443694421	0.3675704943
1705	0.8444580652	0.367535994
1706	0.8446296501	0.3675030354
1707	0.8445560501	0.3674645876
1708	0.8445666743	0.367427331
1709	0.8445722989	0.3673928775
1710	0.8446683984	0.3673526544
1711	0.8446721485	0.3673233864
1712	0.844839936	0.3672937914
1713	0.8447619862	0.3672688447
1714	0.8448455614	0.3672381985
1715	0.8448524369	0.3672048896
1716	0.8448524369	0.3671810173
1717	0.8448643132	0.3671370336
1718	0.8448680636	0.3671116431
1719	0.844870564	0.3670757179
1720	0.8448849411	0.3670390453
1721	0.8448051156	0.3669949915
