iter	F1	Logloss
126	0.8808027157	0.4316981563
127	0.8810769739	0.430540625
128	0.8810144686	0.4297964375
129	0.8814072559	0.428881125
130	0.8822962594	0.4272475
131	0.8828471472	0.4261056875
132	0.8829909773	0.4249752187
133	0.8834095756	0.4240483438
134	0.8830716575	0.422969
135	0.8825557783	0.4222055937
136	0.8830442851	0.421338375
137	0.8828948561	0.4206766563
138	0.8826761632	0.4199190938
139	0.8823046597	0.4191965313
140	0.8825884614	0.4180533437
141	0.8834643866	0.4165205312
142	0.8834878926	0.4154565937
143	0.8838942284	0.4142182812
144	0.8845937384	0.413416125
145	0.8841359052	0.412735625
146	0.884916612	0.4116678125
147	0.8848228392	0.4110660313
148	0.8848709001	0.4101899375
149	0.8850984738	0.4093939375
150	0.8855725842	0.4083609375
151	0.8860583742	0.4073504688
152	0.8859802239	0.406668
153	0.8860082366	0.4060055625
154	0.8861091019	0.405486125
155	0.8864154837	0.404444625
156	0.8867138837	0.403573625
157	0.8867093961	0.402933875
158	0.8871561345	0.4015047812
159	0.8870867681	0.4009013438
160	0.8871318297	0.4003214688
161	0.8873019606	0.399467
162	0.8874092022	0.3986215
163	0.8873566822	0.3980841562
164	0.8875197403	0.3975838437
165	0.8877863565	0.3968294688
166	0.8876249661	0.396175875
167	0.888009696	0.3952476563
168	0.8880096646	0.3946772813
169	0.8879901034	0.3941185313
170	0.8882220049	0.3933133125
171	0.8882078746	0.3927750938
172	0.8882270508	0.391936
173	0.8885218598	0.3910919688
174	0.888989124	0.3898361563
175	0.8892165957	0.389387375
176	0.8897876663	0.3880954688
177	0.8900543162	0.3873324687
178	0.8899620805	0.3867249688
179	0.8899324855	0.3862124687
180	0.890145343	0.385551125
181	0.8902849819	0.3847877813
182	0.8903480273	0.3842214063
183	0.8905237268	0.3835763437
184	0.8908647079	0.3827901875
185	0.8908419963	0.3822549687
186	0.8904588461	0.3817528438
187	0.8907726743	0.3810794687
188	0.8909975871	0.38016175
189	0.8911128198	0.379524375
190	0.8910508109	0.3790115625
191	0.8913976643	0.3782501563
192	0.8918800738	0.3771119375
193	0.8918469942	0.3766509687
194	0.8917800493	0.376141625
195	0.8917994238	0.3754459063
196	0.8916315449	0.3749861562
197	0.8919045409	0.3742805938
198	0.8920929367	0.3738265312
199	0.8923157588	0.3731330313
200	0.8923773913	0.3725200938
201	0.8926403364	0.3721185312
202	0.8929325051	0.3714687187
203	0.8933285356	0.3707024375
204	0.8933091974	0.370240625
205	0.8934343829	0.3696753125
206	0.8937124698	0.3689100312
207	0.8938513265	0.368531375
208	0.8938309568	0.3681152812
209	0.8940746661	0.367584625
210	0.8940750102	0.3671531875
211	0.8940872121	0.36671625
212	0.8943995432	0.3660374375
213	0.8944519688	0.3654689688
214	0.8946705584	0.364919125
215	0.8948841271	0.3645537187
216	0.8948048959	0.364097625
217	0.8949664423	0.3635535938
218	0.8952372675	0.3627887188
219	0.8954450068	0.3624322187
220	0.8955894026	0.3616575312
221	0.8955266613	0.3612450313
222	0.8957922183	0.3607190312
223	0.895813813	0.360265625
224	0.8958591906	0.3598575
225	0.8960264123	0.3594152812
226	0.8960810351	0.358903875
227	0.896355009	0.35856075
228	0.8964320939	0.35798375
229	0.8964366367	0.3575759687
230	0.8965202605	0.3571967812
231	0.8965796485	0.3568010625
232	0.8967356794	0.3563292813
233	0.8968470737	0.3559839375
234	0.8969927462	0.3555111563
235	0.8970563985	0.355122875
236	0.8972452658	0.3546910625
237	0.8973660201	0.3541838438
238	0.8973761204	0.353642
239	0.897552528	0.3531083125
240	0.8976391481	0.3527395625
241	0.8977760052	0.3520126875
242	0.8979421017	0.3515296562
243	0.8981027943	0.3508198438
244	0.898046489	0.3504335312
245	0.8982607056	0.3498543125
246	0.8984226893	0.3493733125
247	0.8984732952	0.3489161562
248	0.8983758014	0.3485566875
249	0.8985047227	0.348233375
250	0.8985924305	0.347724
251	0.8987545258	0.347346875
252	0.8989024609	0.3470324375
253	0.8990361084	0.3465885
254	0.8993094683	0.3460179375
255	0.8992396638	0.3456645625
256	0.8995215028	0.3449454687
257	0.8995816767	0.3446076875
258	0.8997158194	0.3440890938
259	0.8998642388	0.3437900938
260	0.9000979538	0.34294775
261	0.9001449148	0.342508625
262	0.9002514256	0.3420465938
263	0.9002327052	0.3417201875
264	0.9003992709	0.3412874062
265	0.9004867608	0.3409606875
266	0.9006690319	0.3405298125
267	0.9006395427	0.3401905937
268	0.9008576553	0.33980925
269	0.9009049363	0.3394876875
270	0.9011086168	0.3391163437
271	0.901129871	0.3387709375
272	0.9012968435	0.33795625
273	0.9015185811	0.3371555625
274	0.9015582986	0.336791375
275	0.9015833868	0.3364644688
276	0.9017001668	0.3361415938
277	0.9018333171	0.3358581875
278	0.9019758376	0.3355405312
279	0.9020022218	0.3349340312
280	0.902094839	0.3345489375
281	0.9021316816	0.3342444375
282	0.9023593209	0.3338729687
283	0.9023955168	0.3334593125
284	0.9024327684	0.33304525
285	0.9026206254	0.3327214063
286	0.9027378382	0.332447875
287	0.9028608411	0.3320980937
288	0.9030412211	0.3316844063
289	0.9030880557	0.331368375
290	0.9032387921	0.3310883125
291	0.9032079182	0.3307808125
292	0.9033272126	0.330514875
293	0.9035893884	0.329852375
294	0.9037268398	0.32945725
295	0.903735876	0.32914225
296	0.9038427194	0.3288465313
297	0.903951402	0.32844975
298	0.9039693763	0.3281544687
299	0.9040791237	0.327521875
300	0.9043032079	0.3272746875
301	0.9044246216	0.3270114687
302	0.9046642616	0.3266450625
303	0.9047967232	0.3264037188
304	0.9050178752	0.3261515625
305	0.9048704896	0.3256033125
306	0.9051786506	0.3253191563
307	0.9051275524	0.3247953438
308	0.9051829855	0.3242559688
309	0.9051599708	0.3239638125
310	0.9054274092	0.323704
311	0.9056980993	0.3232421875
312	0.9057730244	0.3228557812
313	0.9059402423	0.3224839063
314	0.9060570774	0.3221570938
315	0.9062615038	0.3218272187
316	0.9062898774	0.3214486563
317	0.9063433374	0.3211370625
318	0.9063815465	0.3209029688
319	0.9065259144	0.3204560312
320	0.9068297603	0.319742625
321	0.9068808888	0.3194951563
322	0.906938757	0.3191814687
323	0.9070108276	0.3189415625
324	0.9070669171	0.318625875
325	0.9071766973	0.3181361875
326	0.9071872154	0.3179042812
327	0.9072849839	0.3176845938
328	0.9074307821	0.3173422813
329	0.9074378028	0.317089125
330	0.9074555026	0.3168124375
331	0.9075980953	0.3164953125
332	0.907953103	0.3158084063
333	0.9080039087	0.3155865937
334	0.9081295348	0.3152517188
335	0.9082375933	0.314836125
336	0.9082394694	0.3144499375
337	0.9083266716	0.31420275
338	0.9083074421	0.3139364375
339	0.908379392	0.3137242188
340	0.9083997872	0.313488875
341	0.9084442812	0.3132392187
342	0.908571705	0.31295425
343	0.9086422385	0.3127413125
344	0.9086296371	0.312513875
345	0.9089116085	0.3118024375
346	0.9089873544	0.3114799688
347	0.9090550155	0.3111515938
348	0.9091108308	0.3109521875
349	0.9092088159	0.3106115313
350	0.9094871405	0.30991875
351	0.9095276964	0.3096314688
352	0.9098286149	0.3090009687
353	0.9098989556	0.3087592813
354	0.9100663616	0.308303125
355	0.9101778205	0.30807775
356	0.9102403919	0.3078835625
357	0.9103170303	0.3076816875
358	0.9104430327	0.3074757813
359	0.9105084558	0.3071603125
360	0.9104942141	0.3069479063
361	0.910528368	0.30671
362	0.9106554788	0.3064475
363	0.9107039906	0.3062442812
364	0.9106755017	0.3060000313
365	0.9106955969	0.3057535
366	0.9108672773	0.3052797187
367	0.9109984342	0.3048855938
368	0.9110611121	0.3046925938
369	0.9111299781	0.304373625
370	0.9112111059	0.3041902188
371	0.9112602918	0.3039911875
372	0.9113789338	0.3035599688
373	0.9113846081	0.3032127187
374	0.9114772289	0.3029265313
375	0.9115401966	0.3026393438
376	0.9116251705	0.3023801875
377	0.9115745914	0.3021481875
378	0.9115142013	0.3019162812
379	0.9116057281	0.30173825
380	0.9116342626	0.3015152187
381	0.9116419785	0.301308375
382	0.9116761915	0.300987375
383	0.9116753474	0.3007827813
384	0.9117017453	0.3005872813
385	0.9117783247	0.3002998438
386	0.9118441526	0.3001218438
387	0.9119265113	0.2998678437
388	0.9119933965	0.2996508438
389	0.912187753	0.2990235312
390	0.912247064	0.2987607187
391	0.9123130921	0.2985785
392	0.9123690729	0.298353625
393	0.9123971055	0.2981240625
394	0.9124552729	0.2978987813
395	0.9126815186	0.2973315625
396	0.9127554416	0.2971729062
397	0.9128046348	0.2970109375
398	0.9127914784	0.2967899688
399	0.9128301946	0.2966199375
400	0.9128803438	0.2963072187
401	0.9130512063	0.2960563438
402	0.9131525703	0.2956957188
403	0.9131379365	0.295500125
404	0.9131758999	0.2952818125
405	0.9132007501	0.2948683125
406	0.9132463018	0.2946886563
407	0.9132928112	0.2944893438
408	0.9132800828	0.2941755313
409	0.9132943524	0.2939805
410	0.913402296	0.2937547812
411	0.9134806628	0.2935819375
412	0.9135292607	0.2934133437
413	0.9135210622	0.2932037188
414	0.9135361588	0.2929669062
415	0.9135260113	0.2927309687
416	0.9135901964	0.2925607813
417	0.9136055591	0.2923991563
418	0.9136889508	0.2920533438
419	0.9137070977	0.2918568437
420	0.9137963897	0.291491625
421	0.9138492228	0.2912294062
422	0.9140905756	0.29065175
423	0.9141528298	0.2904945
424	0.9141907511	0.29031675
425	0.9142364543	0.2901253437
426	0.914415433	0.2895925625
427	0.9144077153	0.2894088437
428	0.9144644263	0.2892529375
429	0.9144851313	0.2890220625
430	0.9144832735	0.2887657813
431	0.9144822015	0.2885974063
432	0.9145352575	0.2884199375
433	0.9145848951	0.2882252188
434	0.914661307	0.2880043438
435	0.9147418968	0.2877615
436	0.9147801457	0.287602
437	0.9148655655	0.287361875
438	0.9149739275	0.2871438438
439	0.9149909197	0.2867695625
440	0.9150394955	0.2865416875
441	0.9151207778	0.2862592187
442	0.9151779146	0.2860735938
443	0.9152101182	0.2859236562
444	0.9152587566	0.2857034063
445	0.9152675947	0.2855332187
446	0.9154297147	0.284984875
447	0.9154316019	0.2848070313
448	0.915444749	0.2845313437
449	0.9155097599	0.2842843438
450	0.9155670374	0.2841047812
451	0.9156075849	0.28395325
452	0.9156411153	0.2837164375
453	0.9158549399	0.2832180313
454	0.9159001068	0.2829989063
455	0.9159229769	0.2828337188
456	0.9159900217	0.2826362813
457	0.9159993087	0.2824602187
458	0.9160410433	0.28224425
459	0.9161123006	0.282108125
460	0.9161560736	0.2819533125
461	0.9161389983	0.2817810625
462	0.9162166994	0.2815849687
463	0.9161899927	0.2814213437
464	0.9162445774	0.2811709688
465	0.9162862273	0.2810301875
466	0.9163274599	0.2808575938
467	0.9163696059	0.2806699687
468	0.916384577	0.2804950937
469	0.9163952076	0.2802300938
470	0.9164524155	0.28008175
471	0.9165029518	0.2798775625
472	0.9165236889	0.2797053438
473	0.9166212297	0.27952175
474	0.9167128435	0.2791908125
475	0.916702556	0.2789968438
476	0.9167962229	0.2787498125
477	0.9168348303	0.2785635938
478	0.9168814955	0.27836875
479	0.9169104878	0.27818725
480	0.9169375429	0.2779305
481	0.9169883331	0.2777956563
482	0.9169811097	0.2776408125
483	0.9170061281	0.277509625
484	0.9171793836	0.2770041875
485	0.9171975026	0.2768593125
486	0.9172416927	0.2767157813
487	0.9172233741	0.276566875
488	0.9172467681	0.276389875
489	0.917328007	0.2761434375
490	0.9174132302	0.2759099063
491	0.9174271326	0.275695875
492	0.9174824705	0.27553075
493	0.9176443161	0.2750484062
494	0.9176904323	0.2749106562
495	0.9177207187	0.2747792813
496	0.9177506282	0.2746435313
497	0.9177505855	0.2745072813
498	0.9177593008	0.2743772187
499	0.9177972313	0.2740959063
500	0.9179897133	0.2736179375
501	0.9179950549	0.2734499687
502	0.9180824056	0.2732157813
503	0.9181430681	0.2730753125
504	0.9182323214	0.2727948438
505	0.9182709879	0.272668
506	0.9182874534	0.2725277187
507	0.9184129474	0.2720692188
508	0.9184772355	0.271921875
509	0.9184675612	0.27179275
510	0.9184768275	0.2715554687
511	0.9184988062	0.2713773125
512	0.9185436018	0.2712495938
513	0.9186065119	0.2709630625
514	0.9186492277	0.2708379062
515	0.918710511	0.2706755312
516	0.9187031788	0.270500875
517	0.9187753271	0.2703871875
518	0.9188264315	0.2702727812
519	0.9188860251	0.27003475
520	0.9189098413	0.269806
521	0.9190558741	0.2693653437
522	0.9191070213	0.269069
523	0.9191700284	0.2688955
524	0.9191919791	0.268761125
525	0.9192190377	0.2684734687
526	0.9192660206	0.2682547813
527	0.9193971529	0.2680010937
528	0.9193927415	0.2678619063
529	0.9194514194	0.267752375
530	0.9194893405	0.2675835313
531	0.9195199289	0.2674635938
532	0.9195509942	0.2673217813
533	0.9196752195	0.2671255938
534	0.9197132354	0.2669490625
535	0.9197450795	0.2667691562
536	0.9197524217	0.2666350625
537	0.9198021034	0.2664175625
538	0.919863718	0.2661515938
539	0.919929824	0.2660161875
540	0.9199390294	0.2658623438
541	0.9200917482	0.2654347812
542	0.9201239136	0.2653278438
543	0.9201535035	0.265155625
544	0.9202387691	0.2649386875
545	0.9202541136	0.2648171563
546	0.9202672412	0.2646722812
547	0.9203927267	0.2642631563
548	0.9203490514	0.264118375
549	0.9204244477	0.2639407812
550	0.9204298696	0.2637950312
551	0.9204870791	0.2635895313
552	0.9205070274	0.2634644688
553	0.9205933665	0.2631666875
554	0.920625481	0.2629645937
555	0.9206356419	0.2627838125
556	0.9207102509	0.26267125
557	0.9207632757	0.2625175625
558	0.9207622393	0.262360125
559	0.9207757262	0.26222775
560	0.9208673886	0.26183075
561	0.9209080959	0.2617158594
562	0.9209370511	0.2615821719
563	0.9209401477	0.2613825781
564	0.9209811956	0.2612846719
565	0.9210453268	0.2611763594
566	0.921060742	0.2608673594
567	0.9210909231	0.2607295469
568	0.9210644597	0.2605692656
569	0.921094849	0.2604095938
570	0.9211448644	0.2602903281
571	0.9212571668	0.2600573125
572	0.9213493135	0.2596774375
573	0.9214368619	0.2593874844
574	0.921524389	0.2592117031
575	0.9215769754	0.2590450313
576	0.9216245263	0.2589249844
577	0.9216881752	0.258775
578	0.9217844316	0.2584339688
579	0.9218039112	0.2582347812
580	0.9219109142	0.2578644375
581	0.9220235455	0.2576435469
582	0.9221086816	0.2573619375
583	0.9221553456	0.2570314844
584	0.9221983648	0.2569271094
585	0.922238464	0.2568195938
586	0.9222971405	0.2566462187
587	0.9222794755	0.2564954063
588	0.9223458809	0.2563914844
589	0.9224356758	0.2562265469
590	0.9224675808	0.25612675
591	0.9225056025	0.2559424062
592	0.9225215651	0.2557690313
593	0.9225325057	0.2556218594
594	0.9225434325	0.2555070781
595	0.9225544928	0.2553785156
596	0.9225332219	0.2552614531
597	0.9225701629	0.2551264688
598	0.922616355	0.2548506562
599	0.9226169664	0.2547621875
600	0.9226975179	0.2544161875
601	0.9227081387	0.2542873906
602	0.9227330552	0.254177125
603	0.9227556958	0.2540536719
604	0.9227999131	0.2538938125
605	0.9228419998	0.2537934687
606	0.9228458042	0.253617375
607	0.9228913973	0.2535166094
608	0.922838363	0.2534035
609	0.9229340908	0.2532310156
610	0.9230582337	0.2529010469
611	0.9231273672	0.2526030312
612	0.9232394978	0.2523968281
613	0.9232191428	0.2522394219
614	0.9232357072	0.2521213438
615	0.9232673096	0.2519482188
616	0.9233100054	0.2518137188
617	0.9233238291	0.2516643281
618	0.9234172752	0.2513738281
619	0.9234753237	0.2512691094
620	0.9234801863	0.2511261094
621	0.9235481013	0.2509751562
622	0.9235778878	0.2508518906
623	0.9235990056	0.2507360781
624	0.9236543062	0.2505673594
625	0.9236804445	0.2504122969
626	0.9237061069	0.2502498437
627	0.9237316173	0.2501047969
628	0.9237633883	0.2499645313
629	0.9238591615	0.2498705781
630	0.9238906481	0.2497585938
631	0.9239459601	0.2496606719
632	0.9239966617	0.2493458125
633	0.9240430687	0.249249375
634	0.9241146745	0.2491563906
635	0.9241166767	0.2490372031
636	0.9241668428	0.2489112656
637	0.9242145127	0.2486845
638	0.9243036939	0.2483942812
639	0.9243826962	0.2481984063
640	0.9244345232	0.2478952344
641	0.9244942528	0.247805125
642	0.9245180707	0.2475981094
643	0.9244889412	0.247493875
644	0.9245064223	0.2473782344
645	0.9245387569	0.2471621719
646	0.9246340052	0.2469035781
647	0.9246828366	0.2468056719
648	0.9247126806	0.2466865625
649	0.9247434391	0.2464020156
650	0.9247571401	0.2463105625
651	0.9248024275	0.2461664531
652	0.9248528764	0.2460754062
653	0.9248735447	0.24598375
654	0.9248993275	0.2458258906
655	0.9249099698	0.2457384375
656	0.9249465654	0.2456189062
657	0.9250017779	0.245460625
658	0.9250509149	0.2452061719
659	0.9250746192	0.2450662812
660	0.9251312075	0.2447880625
661	0.9251431653	0.2446727969
662	0.9251656604	0.2445653125
663	0.9252118328	0.2444131406
664	0.925237457	0.2441745156
665	0.9252575334	0.2440868281
666	0.9252779054	0.24398825
667	0.925291466	0.2438952344
668	0.9253268752	0.2437645
669	0.9253349532	0.2436420469
670	0.9253300884	0.2435218437
671	0.9253987851	0.2433850938
672	0.925412643	0.2432775313
673	0.9254835804	0.2431646719
674	0.9255191908	0.2429753437
675	0.9255548302	0.2428243906
676	0.9256225119	0.2425871094
677	0.925649838	0.2423520625
678	0.9256965883	0.2422012813
679	0.92575335	0.2420354531
680	0.9257586202	0.2419384531
681	0.9258088792	0.2418079844
682	0.9258320305	0.2416864844
683	0.9258627194	0.2415772812
684	0.9258917638	0.2414192813
685	0.9259250847	0.2413262812
686	0.9259528091	0.241242375
687	0.9260028462	0.2411308281
688	0.9260569813	0.2409826563
689	0.9260871927	0.240904375
690	0.9261100187	0.2407961563
691	0.9261422558	0.2406877969
692	0.9261777711	0.2405675
693	0.9262424362	0.2403927812
694	0.9262653696	0.2402347187
695	0.9263287016	0.2401454531
696	0.926291358	0.2400357656
697	0.9263453573	0.2399155781
698	0.9263952372	0.2396642187
699	0.9264345384	0.2394797031
700	0.9264531447	0.2393706875
701	0.926462527	0.2392702812
702	0.9264973001	0.2391411406
703	0.9265464961	0.239034375
704	0.9266224229	0.238887
705	0.9266560128	0.2386377812
706	0.9267235164	0.2384888594
707	0.9267616234	0.2383710156
708	0.9268199695	0.2382805156
709	0.9268772556	0.2381504531
710	0.9268734511	0.2380472812
711	0.9269098265	0.2379113125
712	0.9269331479	0.2378070781
713	0.9269421592	0.2377018906
714	0.9269886484	0.237462875
715	0.9270488257	0.237345125
716	0.9270714609	0.2372055312
717	0.927062026	0.237102375
718	0.9270922434	0.2370173906
719	0.9271057835	0.2369228281
720	0.9271559417	0.2367893906
721	0.9271577866	0.2366858438
722	0.9271690643	0.2365745625
723	0.9271930587	0.2364595469
724	0.9272317072	0.2363540156
725	0.9271912798	0.2362403906
726	0.9272369521	0.2361115625
727	0.9272923567	0.235879125
728	0.9273160083	0.23577125
729	0.9273591485	0.2356695313
730	0.9273851503	0.2354354375
731	0.9274187654	0.2353156563
732	0.927504825	0.2351640625
733	0.9275363464	0.2350432031
734	0.9275866769	0.2348842656
735	0.9276449649	0.2347255625
736	0.9276731672	0.2346228594
737	0.9277317996	0.2345301563
738	0.927785586	0.2344015469
739	0.9278233214	0.2343054062
740	0.9278323836	0.2342079844
741	0.9278575761	0.2341307187
742	0.9278550918	0.2340167812
743	0.927895172	0.2338646094
744	0.9279206309	0.2337642656
745	0.9279822363	0.2336345312
746	0.9280174956	0.2335250469
747	0.9280600412	0.2333948906
748	0.9280589042	0.2333041719
749	0.9280893261	0.2331452031
750	0.9280999009	0.2330663906
751	0.9281293155	0.2329231406
752	0.9281421629	0.2328424688
753	0.9281907774	0.2326259062
754	0.9281929606	0.2325545313
755	0.9282076307	0.2324648281
756	0.9282339472	0.2323908906
757	0.9282347317	0.2322500937
758	0.9282471522	0.2321225
759	0.9283064939	0.2319065
760	0.928340786	0.23179075
761	0.9283720489	0.2315834219
762	0.9284136748	0.2314732031
763	0.9284519118	0.2313697344
764	0.928465668	0.2312798906
765	0.9285053893	0.2311674687
766	0.9285161841	0.2310521094
767	0.9285485687	0.2309751719
768	0.9285616919	0.2309003125
769	0.9286050833	0.2307494531
770	0.9286352089	0.2306150781
771	0.9286715442	0.2305401719
772	0.9286855888	0.2304450312
773	0.9287281341	0.2302819219
774	0.9287841596	0.2301506406
775	0.928807023	0.2300390625
776	0.9288096348	0.2299705938
777	0.9288382114	0.2298848125
778	0.9288386331	0.2297566094
779	0.9288849816	0.2295557813
780	0.9288826591	0.2294558594
781	0.9288981741	0.2293653438
782	0.9289166005	0.2292711094
783	0.9289436979	0.2291928125
784	0.928951039	0.2291124063
785	0.929001132	0.2289604375
786	0.929035075	0.2288817656
787	0.9290445963	0.2287824375
788	0.9290468786	0.2286830781
789	0.9290930986	0.2285906562
790	0.9291099476	0.2284629219
791	0.9291285845	0.2283688437
792	0.9291588584	0.2282653437
793	0.9291740096	0.2280748281
794	0.9292003315	0.2279609531
795	0.9292245201	0.2278270625
796	0.9292412247	0.2276887187
797	0.9292448963	0.2275853438
798	0.9292741111	0.2274823281
799	0.9293064395	0.2274145469
800	0.929331924	0.2273217031
801	0.929355412	0.2272492344
802	0.9293866625	0.22718325
803	0.9293822117	0.2270757812
804	0.9294093939	0.2269611875
805	0.9294625729	0.2268448437
806	0.9295285737	0.2267340781
807	0.929528935	0.2266463594
808	0.929520001	0.2265561563
809	0.9295799971	0.2264743594
810	0.9295961937	0.2263701719
811	0.9296079937	0.2262700938
812	0.9296307859	0.2261675
813	0.9296382176	0.2260842812
814	0.929665077	0.2259923594
815	0.9297025673	0.2259004531
816	0.9297240259	0.2258251719
817	0.9297465422	0.2257445625
818	0.9297523642	0.2256676562
819	0.9298027379	0.2255706406
820	0.9298067765	0.2254700781
821	0.9298366953	0.225363375
822	0.9298566305	0.2252603125
823	0.9298944178	0.225122125
824	0.9299326053	0.2250354687
825	0.9299612894	0.2248486719
826	0.9299532851	0.2247623906
827	0.9299906926	0.2246905938
828	0.9300101277	0.22454175
829	0.9300328735	0.2244431562
830	0.9300812205	0.224343875
831	0.9300853047	0.2242690313
832	0.9301042863	0.2242006562
833	0.9300949577	0.22409725
834	0.9301418349	0.2240139063
835	0.9301374682	0.2239232188
836	0.9301614593	0.2238513125
837	0.9301869212	0.2237683906
838	0.9302113708	0.2236678438
839	0.9302454729	0.2235219844
840	0.9303075189	0.2234245469
841	0.9303215836	0.2233490312
842	0.9303677323	0.2232555781
843	0.930351002	0.2231708437
844	0.9303773889	0.2230882031
845	0.9303886971	0.2230188906
846	0.9304329953	0.2228338438
847	0.9304463317	0.2227567031
848	0.9304870119	0.2226536719
849	0.9304921169	0.2225770781
850	0.9305542929	0.2223959062
851	0.930570749	0.2222830469
852	0.9306024677	0.2222151094
853	0.9306107848	0.2221331094
854	0.9306332276	0.2220472344
855	0.9306696841	0.2219719375
856	0.9306690965	0.2219134688
857	0.9307199386	0.2218020313
858	0.9307398026	0.2217205
859	0.9307599408	0.221604625
860	0.9307908823	0.221543375
861	0.9308284632	0.2214796094
862	0.9308479937	0.2214095156
863	0.9308861973	0.2213287969
864	0.9309443048	0.2212371719
865	0.9309536423	0.2211558281
866	0.9309594359	0.2210762969
867	0.9309848255	0.2210118906
868	0.9309884714	0.2209215
869	0.9310120564	0.2208468437
870	0.9310435827	0.2207203437
871	0.9310417083	0.2206321094
872	0.9310514897	0.2205224688
873	0.9311169953	0.2203871094
874	0.931132744	0.2203085469
875	0.9311494789	0.2202370312
876	0.9311506391	0.2201498281
877	0.931173953	0.22005875
878	0.9311645488	0.2199698594
879	0.9312092644	0.2197968594
880	0.9312347228	0.2197158281
881	0.9312674085	0.2196210625
882	0.9312942693	0.2195042812
883	0.9313014221	0.2194135625
884	0.9313319653	0.2193600625
885	0.9313393003	0.219282375
886	0.9313943822	0.2192091563
887	0.9314398511	0.2191220312
888	0.9314329715	0.219049125
889	0.9314329152	0.2189794375
890	0.9314507081	0.2188895781
891	0.9314703426	0.2187900312
