iter	Passed	Remaining
1668	21454	42818
1669	21467	42806
1670	21480	42793
1671	21492	42778
1672	21504	42763
1673	21517	42752
1674	21531	42741
1675	21544	42729
1676	21557	42717
1677	21570	42703
1678	21581	42687
1679	21592	42670
1680	21605	42658
1681	21615	42640
1682	21627	42625
1683	21640	42613
1684	21650	42594
1685	21663	42582
1686	21675	42567
1687	21688	42554
1688	21698	42536
1689	21711	42524
1690	21725	42513
1691	21739	42502
1692	21753	42491
1693	21766	42480
1694	21779	42467
1695	21792	42455
1696	21806	42443
1697	21820	42432
1698	21833	42421
1699	21847	42409
1700	21859	42396
1701	21872	42382
1702	21885	42370
1703	21899	42359
1704	21913	42348
1705	21926	42337
1706	21938	42321
1707	21948	42303
1708	21962	42292
1709	21976	42281
1710	21989	42270
1711	22003	42258
1712	22017	42247
1713	22031	42236
1714	22044	42226
1715	22057	42213
1716	22070	42200
1717	22083	42187
1718	22096	42175
1719	22109	42162
1720	22122	42149
1721	22135	42137
1722	22148	42124
1723	22161	42112
1724	22174	42098
1725	22186	42085
1726	22199	42073
1727	22212	42060
1728	22225	42046
1729	22237	42032
1730	22250	42019
1731	22262	42006
1732	22276	41994
1733	22289	41982
1734	22303	41972
1735	22317	41961
1736	22330	41949
1737	22343	41936
1738	22357	41924
1739	22370	41912
1740	22382	41898
1741	22395	41884
1742	22408	41873
1743	22422	41863
1744	22436	41852
1745	22450	41840
1746	22462	41827
1747	22476	41815
1748	22490	41804
1749	22503	41793
1750	22517	41781
1751	22531	41770
1752	22544	41757
1753	22557	41745
1754	22571	41734
1755	22584	41722
1756	22597	41709
1757	22610	41696
1758	22621	41680
1759	22634	41668
1760	22647	41656
1761	22661	41644
1762	22675	41633
1763	22688	41620
1764	22702	41610
1765	22714	41596
1766	22728	41585
1767	22741	41572
1768	22754	41559
1769	22767	41547
1770	22780	41534
1771	22793	41521
1772	22805	41507
1773	22818	41494
1774	22831	41483
1775	22844	41470
1776	22857	41458
1777	22870	41444
1778	22883	41432
1779	22896	41420
1780	22909	41406
1781	22921	41392
1782	22934	41379
1783	22946	41365
1784	22959	41351
1785	22972	41340
1786	22986	41329
1787	23000	41318
1788	23013	41306
1789	23025	41291
1790	23039	41280
1791	23053	41269
1792	23066	41257
1793	23078	41243
1794	23092	41232
1795	23106	41220
1796	23119	41208
1797	23133	41197
1798	23146	41184
1799	23159	41172
1800	23172	41160
1801	23186	41149
1802	23200	41137
1803	23213	41126
1804	23227	41115
1805	23240	41101
1806	23252	41087
1807	23265	41074
1808	23277	41060
1809	23291	41048
1810	23304	41037
1811	23317	41025
1812	23332	41014
1813	23345	41003
1814	23356	40985
1815	23365	40966
1816	23377	40952
1817	23390	40939
1818	23403	40927
1819	23417	40915
1820	23430	40904
1821	23444	40893
1822	23457	40879
1823	23468	40864
1824	23481	40851
1825	23495	40839
1826	23508	40828
1827	23522	40816
1828	23536	40805
1829	23545	40785
1830	23552	40763
1831	23566	40752
1832	23580	40741
1833	23592	40727
1834	23607	40717
1835	23621	40707
1836	23634	40694
1837	23649	40684
1838	23662	40673
1839	23675	40660
1840	23689	40649
1841	23703	40638
1842	23718	40628
1843	23731	40616
1844	23744	40603
1845	23759	40593
1846	23771	40580
1847	23785	40568
1848	23798	40556
1849	23811	40544
1850	23824	40531
1851	23837	40519
1852	23851	40507
1853	23864	40495
1854	23877	40482
1855	23885	40461
1856	23893	40440
1857	23900	40417
1858	23908	40395
1859	23916	40374
1860	23923	40353
1861	23931	40331
1862	23938	40309
1863	23946	40287
1864	23953	40265
1865	23961	40243
1866	23968	40221
1867	23974	40197
1868	23981	40174
1869	23987	40150
1870	23994	40127
1871	24001	40104
1872	24008	40081
1873	24021	40069
1874	24030	40050
1875	24038	40030
1876	24045	40008
1877	24053	39986
1878	24060	39964
1879	24068	39943
1880	24076	39921
1881	24083	39900
1882	24090	39878
1883	24097	39856
1884	24104	39833
1885	24112	39811
1886	24119	39790
1887	24126	39768
1888	24134	39746
1889	24141	39724
1890	24148	39703
1891	24155	39680
1892	24162	39658
1893	24169	39636
1894	24176	39614
1895	24183	39592
1896	24190	39570
1897	24197	39547
1898	24204	39525
1899	24211	39503
1900	24218	39480
1901	24225	39458
1902	24232	39436
1903	24238	39413
1904	24244	39390
1905	24255	39373
1906	24269	39362
1907	24282	39351
1908	24294	39336
1909	24307	39325
1910	24321	39313
1911	24335	39302
1912	24346	39287
1913	24355	39268
1914	24362	39247
1915	24370	39226
1916	24377	39204
1917	24384	39182
1918	24391	39161
1919	24398	39139
1920	24405	39117
1921	24413	39096
1922	24420	39075
1923	24427	39053
1924	24434	39032
1925	24442	39011
1926	24449	38989
1927	24460	38973
1928	24473	38961
1929	24486	38949
1930	24500	38938
1931	24514	38928
1932	24527	38917
1933	24541	38906
1934	24555	38895
1935	24568	38882
1936	24581	38871
1937	24594	38858
1938	24607	38846
1939	24620	38835
1940	24634	38824
1941	24648	38813
1942	24662	38802
1943	24675	38790
1944	24687	38776
1945	24700	38763
1946	24713	38751
1947	24726	38739
1948	24738	38726
1949	24751	38714
1950	24765	38702
1951	24776	38687
1952	24788	38673
1953	24801	38661
1954	24814	38650
1955	24828	38639
1956	24842	38627
1957	24855	38616
1958	24868	38604
1959	24882	38593
1960	24895	38580
1961	24904	38562
1962	24914	38545
1963	24927	38534
1964	24940	38521
1965	24953	38509
1966	24967	38499
1967	24981	38487
1968	24995	38476
1969	25007	38463
1970	25019	38450
1971	25032	38437
1972	25044	38423
1973	25057	38411
1974	25071	38399
1975	25084	38388
1976	25098	38377
1977	25110	38364
1978	25124	38353
1979	25138	38342
1980	25152	38332
1981	25165	38319
1982	25178	38307
1983	25191	38295
1984	25205	38284
1985	25219	38273
1986	25233	38262
1987	25247	38252
1988	25261	38241
1989	25274	38229
1990	25288	38218
1991	25295	38197
1992	25303	38177
1993	25311	38157
1994	25318	38136
1995	25325	38115
1996	25333	38095
1997	25340	38074
1998	25347	38053
1999	25355	38032
2000	25362	38012
2001	25369	37991
2002	25376	37970
2003	25384	37950
2004	25391	37929
2005	25399	37909
2006	25414	37900
2007	25427	37888
2008	25440	37876
2009	25453	37863
2010	25466	37851
2011	25479	37839
2012	25493	37828
2013	25505	37815
2014	25517	37801
2015	25529	37788
2016	25542	37775
2017	25554	37761
2018	25565	37746
2019	25578	37734
2020	25590	37721
2021	25604	37709
2022	25616	37696
2023	25629	37684
2024	25642	37672
2025	25655	37660
2026	25668	37647
2027	25680	37634
2028	25694	37624
2029	25709	37613
2030	25722	37602
2031	25736	37591
2032	25750	37580
2033	25764	37569
2034	25777	37558
2035	25792	37548
2036	25805	37536
2037	25817	37523
2038	25829	37509
2039	25843	37497
2040	25857	37487
2041	25870	37475
2042	25884	37464
2043	25893	37447
2044	25905	37433
2045	25919	37422
2046	25933	37411
2047	25947	37400
2048	25961	37390
2049	25974	37377
2050	25986	37364
2051	25998	37351
2052	26011	37339
2053	26025	37328
2054	26039	37316
2055	26053	37306
2056	26066	37294
2057	26080	37283
2058	26094	37272
2059	26107	37259
2060	26121	37249
2061	26135	37239
2062	26148	37226
2063	26163	37217
2064	26176	37204
2065	26189	37192
2066	26202	37180
2067	26216	37169
2068	26229	37158
2069	26241	37143
2070	26253	37130
2071	26262	37112
2072	26274	37098
2073	26288	37087
2074	26296	37068
2075	26303	37047
2076	26310	37027
2077	26317	37007
2078	26325	36987
2079	26332	36966
2080	26340	36947
2081	26347	36927
2082	26354	36907
2083	26363	36888
2084	26375	36874
2085	26388	36863
2086	26402	36851
2087	26416	36840
2088	26427	36826
2089	26440	36814
2090	26452	36800
2091	26465	36788
2092	26477	36775
2093	26491	36764
2094	26505	36753
2095	26516	36738
2096	26529	36725
2097	26542	36714
2098	26556	36703
2099	26570	36692
2100	26583	36680
2101	26597	36668
2102	26610	36657
2103	26622	36643
2104	26633	36628
2105	26646	36617
2106	26659	36604
2107	26670	36589
2108	26683	36577
2109	26696	36564
2110	26709	36553
2111	26722	36540
2112	26736	36529
2113	26749	36518
2114	26763	36507
2115	26777	36496
2116	26790	36484
2117	26803	36471
2118	26816	36460
2119	26830	36448
2120	26842	36435
2121	26854	36421
2122	26867	36410
2123	26880	36397
2124	26891	36383
2125	26905	36371
2126	26918	36360
2127	26931	36347
2128	26945	36336
2129	26959	36325
2130	26972	36313
2131	26986	36302
2132	26998	36289
2133	27010	36275
2134	27023	36263
2135	27036	36250
2136	27049	36239
2137	27062	36226
2138	27076	36215
2139	27088	36202
2140	27100	36188
2141	27113	36176
2142	27127	36165
2143	27140	36154
2144	27154	36142
2145	27167	36130
2146	27180	36118
2147	27193	36106
2148	27206	36094
2149	27219	36081
2150	27231	36068
2151	27244	36055
2152	27257	36043
2153	27270	36031
2154	27283	36018
2155	27295	36005
2156	27307	35992
2157	27320	35979
2158	27333	35968
2159	27347	35957
2160	27359	35943
2161	27372	35930
2162	27385	35919
2163	27399	35907
2164	27411	35895
2165	27423	35880
2166	27435	35867
2167	27448	35855
2168	27462	35844
2169	27476	35833
2170	27489	35820
2171	27501	35807
2172	27514	35795
2173	27526	35781
2174	27538	35768
2175	27552	35757
2176	27567	35747
2177	27580	35735
2178	27593	35723
2179	27606	35711
2180	27617	35696
2181	27629	35682
2182	27643	35671
2183	27651	35652
2184	27659	35634
2185	27666	35615
2186	27674	35595
2187	27682	35576
2188	27689	35556
2189	27696	35537
2190	27703	35517
2191	27710	35498
2192	27718	35479
2193	27731	35466
2194	27744	35455
2195	27759	35444
2196	27771	35431
2197	27785	35420
2198	27797	35407
2199	27811	35396
2200	27825	35385
2201	27839	35374
2202	27853	35363
2203	27864	35348
2204	27875	35334
2205	27890	35324
2206	27903	35312
2207	27917	35301
2208	27931	35290
2209	27945	35279
2210	27958	35267
2211	27972	35256
2212	27986	35245
2213	27999	35233
2214	28012	35220
2215	28028	35212
2216	28040	35199
2217	28050	35183
2218	28058	35164
2219	28065	35145
2220	28073	35126
2221	28080	35106
2222	28087	35087
2223	28095	35068
2224	28102	35049
2225	28109	35029
2226	28117	35010
2227	28124	34991
2228	28131	34972
2229	28142	34957
2230	28154	34944
2231	28168	34932
2232	28181	34921
2233	28195	34910
2234	28208	34898
2235	28219	34883
2236	28232	34871
2237	28246	34859
2238	28259	34847
2239	28271	34835
2240	28286	34824
2241	28299	34812
2242	28312	34800
2243	28324	34787
2244	28338	34776
2245	28350	34762
2246	28364	34751
2247	28378	34740
2248	28391	34728
2249	28404	34716
2250	28418	34705
2251	28431	34694
2252	28445	34682
2253	28457	34669
2254	28469	34655
2255	28479	34639
2256	28490	34625
2257	28503	34613
2258	28517	34601
2259	28530	34590
2260	28544	34578
2261	28557	34566
2262	28569	34553
2263	28583	34542
2264	28596	34530
2265	28610	34519
2266	28623	34507
2267	28637	34496
2268	28651	34484
2269	28664	34472
2270	28677	34460
2271	28690	34449
2272	28704	34437
2273	28716	34424
2274	28730	34413
2275	28744	34402
2276	28758	34390
2277	28767	34375
2278	28780	34362
2279	28793	34349
2280	28806	34338
2281	28819	34325
2282	28833	34314
2283	28847	34303
2284	28858	34288
2285	28872	34278
2286	28886	34267
2287	28899	34254
2288	28912	34242
2289	28925	34230
2290	28939	34219
2291	28953	34208
2292	28967	34197
2293	28979	34183
2294	28992	34172
2295	29006	34161
2296	29020	34149
2297	29034	34138
2298	29048	34127
2299	29060	34115
2300	29074	34103
2301	29087	34091
2302	29101	34080
2303	29115	34069
2304	29129	34058
2305	29142	34045
2306	29155	34033
2307	29169	34022
2308	29183	34011
2309	29195	33997
2310	29208	33985
2311	29221	33973
2312	29235	33962
2313	29249	33951
2314	29262	33939
2315	29276	33928
2316	29289	33915
2317	29301	33902
2318	29314	33890
2319	29328	33879
2320	29342	33868
2321	29355	33856
2322	29369	33845
2323	29382	33833
2324	29395	33820
2325	29408	33808
2326	29422	33797
2327	29435	33785
2328	29449	33773
2329	29462	33761
2330	29476	33750
2331	29490	33739
2332	29504	33728
2333	29518	33716
2334	29531	33705
2335	29545	33693
2336	29557	33681
2337	29571	33669
2338	29585	33658
2339	29599	33647
2340	29612	33635
2341	29627	33624
2342	29640	33613
2343	29654	33601
2344	29668	33590
2345	29682	33579
2346	29695	33567
2347	29708	33555
2348	29720	33542
2349	29733	33529
2350	29745	33516
2351	29759	33504
2352	29772	33492
2353	29785	33479
2354	29798	33468
2355	29810	33455
2356	29824	33443
2357	29837	33431
2358	29849	33417
2359	29861	33404
2360	29875	33393
2361	29889	33382
2362	29903	33370
2363	29917	33359
2364	29930	33347
2365	29943	33335
2366	29957	33323
2367	29970	33311
2368	29983	33299
2369	29996	33287
2370	30009	33274
2371	30022	33262
2372	30036	33251
2373	30047	33237
2374	30061	33225
2375	30075	33214
2376	30088	33202
2377	30101	33190
2378	30114	33178
2379	30127	33165
2380	30141	33154
2381	30154	33141
2382	30167	33129
2383	30181	33118
2384	30194	33105
2385	30206	33092
2386	30219	33080
2387	30231	33067
2388	30243	33054
2389	30254	33039
2390	30267	33027
2391	30282	33016
2392	30295	33004
2393	30308	32992
2394	30322	32980
2395	30335	32968
2396	30348	32956
2397	30362	32944
2398	30375	32933
2399	30388	32920
2400	30401	32908
2401	30414	32896
2402	30426	32883
2403	30437	32868
2404	30451	32857
2405	30463	32843
2406	30476	32831
2407	30489	32819
2408	30502	32807
2409	30515	32794
2410	30528	32782
2411	30541	32770
2412	30554	32758
2413	30567	32745
2414	30580	32733
2415	30593	32721
2416	30607	32709
2417	30620	32696
2418	30633	32685
2419	30647	32673
2420	30660	32661
2421	30671	32647
2422	30685	32636
2423	30699	32624
2424	30713	32613
2425	30727	32601
2426	30740	32590
2427	30753	32577
2428	30767	32565
2429	30779	32553
2430	30792	32540
2431	30804	32527
2432	30818	32516
2433	30832	32504
2434	30841	32488
2435	30852	32473
2436	30866	32462
2437	30880	32451
2438	30890	32436
2439	30904	32424
2440	30918	32412
2441	30932	32401
2442	30944	32388
2443	30957	32375
2444	30969	32362
2445	30981	32349
2446	30995	32338
2447	31008	32325
2448	31021	32313
2449	31035	32301
2450	31048	32290
2451	31061	32277
2452	31074	32265
2453	31087	32252
2454	31100	32240
2455	31114	32229
2456	31127	32216
2457	31140	32204
2458	31153	32192
2459	31167	32181
2460	31180	32168
2461	31194	32157
2462	31206	32144
2463	31218	32130
2464	31231	32117
2465	31244	32105
2466	31257	32093
2467	31269	32080
2468	31281	32067
2469	31294	32054
2470	31305	32040
2471	31318	32028
2472	31332	32016
2473	31344	32003
2474	31358	31991
2475	31372	31980
2476	31384	31967
2477	31398	31955
2478	31412	31944
2479	31424	31931
2480	31436	31918
2481	31448	31904
2482	31461	31892
2483	31474	31879
2484	31487	31867
2485	31500	31855
2486	31512	31842
2487	31524	31828
2488	31538	31816
2489	31551	31804
2490	31565	31793
2491	31577	31780
2492	31591	31769
2493	31604	31756
2494	31617	31744
2495	31630	31731
2496	31643	31719
2497	31656	31706
2498	31669	31695
2499	31683	31683
2500	31696	31671
2501	31708	31657
2502	31722	31646
2503	31734	31632
2504	31748	31621
2505	31762	31609
2506	31773	31595
2507	31785	31582
2508	31798	31570
2509	31812	31559
2510	31825	31546
2511	31834	31530
2512	31845	31515
2513	31859	31504
2514	31873	31492
2515	31886	31480
2516	31899	31469
2517	31913	31457
2518	31927	31446
2519	31940	31433
2520	31953	31420
2521	31965	31407
2522	31979	31396
2523	31992	31384
2524	32005	31371
2525	32019	31359
2526	32032	31348
2527	32045	31335
2528	32058	31323
2529	32071	31311
2530	32085	31299
2531	32098	31287
2532	32112	31276
2533	32125	31263
2534	32138	31251
2535	32151	31239
2536	32165	31227
2537	32176	31213
2538	32190	31201
2539	32203	31188
2540	32216	31176
2541	32229	31164
2542	32242	31152
2543	32255	31140
2544	32269	31127
2545	32280	31114
2546	32293	31101
2547	32307	31089
2548	32320	31078
2549	32332	31064
2550	32345	31052
2551	32359	31040
2552	32372	31028
2553	32384	31015
2554	32397	31003
2555	32412	30991
2556	32425	30980
2557	32439	30968
2558	32451	30954
2559	32464	30942
2560	32477	30930
2561	32491	30918
2562	32505	30907
2563	32518	30895
2564	32532	30883
2565	32544	30870
2566	32552	30853
2567	32564	30840
2568	32578	30828
2569	32587	30812
2570	32595	30794
2571	32602	30777
2572	32610	30759
2573	32617	30742
2574	32624	30724
2575	32632	30706
2576	32639	30688
2577	32646	30671
2578	32656	30656
2579	32670	30644
2580	32683	30631
2581	32697	30620
2582	32711	30609
2583	32724	30596
2584	32732	30579
2585	32740	30563
2586	32748	30545
2587	32755	30527
2588	32762	30510
2589	32770	30492
2590	32777	30474
2591	32789	30462
2592	32801	30448
2593	32815	30436
2594	32824	30421
2595	32836	30407
2596	32847	30394
2597	32856	30377
2598	32871	30366
2599	32884	30355
2600	32898	30343
2601	32911	30331
2602	32925	30319
2603	32939	30308
2604	32951	30295
2605	32965	30283
2606	32978	30271
2607	32992	30259
2608	33006	30248
2609	33017	30234
2610	33029	30221
2611	33041	30207
2612	33054	30195
2613	33067	30183
2614	33080	30171
2615	33094	30159
2616	33108	30147
2617	33121	30136
2618	33135	30124
2619	33148	30112
2620	33159	30097
2621	33172	30085
2622	33186	30074
2623	33200	30062
2624	33213	30050
2625	33224	30036
2626	33236	30022
2627	33248	30009
2628	33261	29997
2629	33275	29985
2630	33288	29973
2631	33302	29962
2632	33316	29950
2633	33328	29937
2634	33341	29925
2635	33354	29912
2636	33368	29901
2637	33382	29889
2638	33395	29877
2639	33409	29865
2640	33421	29852
2641	33434	29840
2642	33447	29828
2643	33461	29816
2644	33474	29804
2645	33488	29792
2646	33502	29781
2647	33516	29769
2648	33530	29758
2649	33543	29745
2650	33556	29733
2651	33569	29721
2652	33582	29709
2653	33596	29697
2654	33609	29685
2655	33623	29674
2656	33635	29660
2657	33647	29647
2658	33657	29632
2659	33669	29619
2660	33683	29607
2661	33695	29594
2662	33709	29582
2663	33722	29570
2664	33735	29557
2665	33748	29545
2666	33761	29533
2667	33772	29519
2668	33786	29507
2669	33799	29495
2670	33811	29481
2671	33821	29466
2672	33835	29456
2673	33849	29444
2674	33863	29432
2675	33878	29422
2676	33892	29410
2677	33905	29398
2678	33919	29386
2679	33933	29375
2680	33945	29361
2681	33957	29349
2682	33971	29337
2683	33984	29325
2684	33995	29310
2685	34009	29299
2686	34023	29287
2687	34037	29275
2688	34049	29262
2689	34056	29245
2690	34063	29228
2691	34071	29210
2692	34079	29194
2693	34087	29177
2694	34096	29162
2695	34109	29150
2696	34122	29137
2697	34135	29125
2698	34147	29112
2699	34160	29099
2700	34174	29088
2701	34186	29075
2702	34198	29062
2703	34209	29047
2704	34222	29035
2705	34234	29022
2706	34246	29009
2707	34259	28996
2708	34271	28983
2709	34284	28971
2710	34297	28958
2711	34310	28946
2712	34323	28934
2713	34337	28922
2714	34350	28909
2715	34363	28898
2716	34376	28885
2717	34389	28873
2718	34403	28861
2719	34415	28848
2720	34428	28836
2721	34440	28822
2722	34453	28810
2723	34465	28797
2724	34478	28784
2725	34490	28771
2726	34503	28759
2727	34515	28745
2728	34527	28732
2729	34540	28720
2730	34553	28708
2731	34567	28696
2732	34581	28684
2733	34594	28673
2734	34607	28660
2735	34621	28648
2736	34634	28636
2737	34647	28624
2738	34660	28611
2739	34673	28599
2740	34686	28587
2741	34698	28573
2742	34711	28561
2743	34723	28548
2744	34736	28536
2745	34750	28524
2746	34763	28511
2747	34775	28498
2748	34787	28485
2749	34801	28473
2750	34812	28460
2751	34827	28449
2752	34841	28437
2753	34854	28424
2754	34867	28413
2755	34881	28401
2756	34894	28388
2757	34906	28375
2758	34914	28359
2759	34922	28343
2760	34929	28326
2761	34937	28309
2762	34945	28292
2763	34952	28275
2764	34960	28258
2765	34967	28242
2766	34975	28225
2767	34982	28208
2768	34989	28190
2769	34998	28176
2770	35012	28164
2771	35025	28152
2772	35038	28139
2773	35052	28127
2774	35065	28115
2775	35078	28103
2776	35091	28090
2777	35105	28079
2778	35118	28067
2779	35131	28054
2780	35142	28041
2781	35157	28029
2782	35170	28017
2783	35183	28005
2784	35197	27993
2785	35211	27982
2786	35225	27970
2787	35238	27957
2788	35251	27945
2789	35264	27933
2790	35275	27919
2791	35287	27906
2792	35302	27895
2793	35316	27884
2794	35329	27871
2795	35337	27855
2796	35345	27839
2797	35353	27823
2798	35361	27806
2799	35368	27789
2800	35375	27772
2801	35385	27758
2802	35399	27746
2803	35410	27732
2804	35424	27720
2805	35437	27708
2806	35451	27696
2807	35465	27685
2808	35478	27673
2809	35490	27660
2810	35499	27644
2811	35506	27627
2812	35514	27610
2813	35521	27594
2814	35529	27577
2815	35536	27561
2816	35543	27544
2817	35551	27527
2818	35562	27513
2819	35575	27501
2820	35589	27489
2821	35603	27478
2822	35616	27466
2823	35630	27454
2824	35643	27442
2825	35655	27429
2826	35669	27417
2827	35683	27406
2828	35696	27394
2829	35710	27382
2830	35722	27369
2831	35735	27356
2832	35748	27344
2833	35762	27332
2834	35773	27319
2835	35786	27306
2836	35800	27294
2837	35814	27283
2838	35827	27271
2839	35840	27258
2840	35853	27246
2841	35867	27235
2842	35880	27223
2843	35894	27211
2844	35906	27198
2845	35920	27186
2846	35932	27173
2847	35945	27161
2848	35959	27149
2849	35973	27137
2850	35987	27126
2851	36001	27114
2852	36013	27101
2853	36027	27089
2854	36041	27078
2855	36055	27066
2856	36068	27054
2857	36080	27041
2858	36094	27029
2859	36108	27018
2860	36122	27006
2861	36136	26994
2862	36145	26979
2863	36153	26963
2864	36161	26947
2865	36168	26930
2866	36175	26913
2867	36183	26897
2868	36191	26881
2869	36198	26864
2870	36205	26848
2871	36216	26834
2872	36229	26821
2873	36242	26809
2874	36255	26797
2875	36269	26785
2876	36283	26774
2877	36290	26757
2878	36298	26741
2879	36306	26725
2880	36313	26708
2881	36320	26692
2882	36327	26675
2883	36335	26659
2884	36342	26642
2885	36349	26625
2886	36356	26609
2887	36363	26592
2888	36371	26576
2889	36378	26559
2890	36385	26543
2891	36393	26527
2892	36406	26514
2893	36415	26500
2894	36423	26483
2895	36430	26467
2896	36438	26451
2897	36445	26435
2898	36453	26419
2899	36460	26402
2900	36468	26386
2901	36475	26369
2902	36482	26353
2903	36489	26337
2904	36497	26320
2905	36504	26304
2906	36512	26288
2907	36526	26276
2908	36539	26264
2909	36553	26253
2910	36567	26241
2911	36580	26229
2912	36593	26217
2913	36605	26204
2914	36619	26192
2915	36633	26181
2916	36646	26169
2917	36660	26157
2918	36674	26145
2919	36688	26134
2920	36702	26122
2921	36714	26110
2922	36727	26097
2923	36740	26085
2924	36754	26073
2925	36768	26061
2926	36781	26050
2927	36791	26035
2928	36803	26022
2929	36817	26010
2930	36830	25998
2931	36844	25987
2932	36858	25975
2933	36871	25963
2934	36884	25951
2935	36898	25939
2936	36908	25925
2937	36921	25912
2938	36934	25900
2939	36947	25888
2940	36959	25875
2941	36972	25862
2942	36985	25850
2943	36998	25838
2944	37010	25825
2945	37023	25813
2946	37036	25801
2947	37049	25789
2948	37063	25777
2949	37075	25764
2950	37088	25752
2951	37101	25739
2952	37115	25727
2953	37128	25715
2954	37141	25703
2955	37155	25692
2956	37169	25680
2957	37183	25668
2958	37194	25655
2959	37207	25643
2960	37221	25631
2961	37232	25617
2962	37245	25605
2963	37259	25594
2964	37273	25582
2965	37287	25570
2966	37300	25558
2967	37314	25547
2968	37327	25534
2969	37337	25520
2970	37344	25503
2971	37351	25487
2972	37359	25471
2973	37366	25455
2974	37373	25439
2975	37380	25423
2976	37387	25406
2977	37395	25390
2978	37402	25374
2979	37409	25358
2980	37417	25342
2981	37424	25325
2982	37434	25311
2983	37448	25300
2984	37462	25288
2985	37475	25276
2986	37487	25263
2987	37501	25251
2988	37514	25239
2989	37528	25228
2990	37541	25216
2991	37555	25204
2992	37569	25192
2993	37582	25180
2994	37595	25168
2995	37608	25155
2996	37619	25142
2997	37631	25129
2998	37644	25117
2999	37657	25105
3000	37671	25093
3001	37684	25081
3002	37697	25069
3003	37711	25057
3004	37724	25045
3005	37737	25033
3006	37751	25021
3007	37764	25008
3008	37776	24995
3009	37788	24983
3010	37803	24971
3011	37817	24960
3012	37830	24948
3013	37842	24935
3014	37856	24923
3015	37869	24911
3016	37882	24899
3017	37895	24887
3018	37903	24871
3019	37911	24855
3020	37918	24839
3021	37925	24823
3022	37933	24807
3023	37940	24791
3024	37947	24775
3025	37955	24759
3026	37962	24743
3027	37969	24728
3028	37977	24712
3029	37986	24697
3030	37999	24685
3031	38013	24673
3032	38026	24661
3033	38040	24649
3034	38054	24637
3035	38066	24625
3036	38080	24613
3037	38093	24601
3038	38107	24589
3039	38119	24577
3040	38132	24564
3041	38145	24552
3042	38159	24540
3043	38172	24528
3044	38186	24516
3045	38199	24505
3046	38212	24492
3047	38224	24479
3048	38238	24468
3049	38252	24456
3050	38265	24444
3051	38277	24431
3052	38291	24420
3053	38306	24408
3054	38319	24396
3055	38332	24384
3056	38346	24372
3057	38360	24360
3058	38373	24348
3059	38387	24337
3060	38401	24325
3061	38414	24313
3062	38427	24300
3063	38439	24288
3064	38453	24276
3065	38466	24264
3066	38477	24250
3067	38488	24237
3068	38501	24225
3069	38515	24213
3070	38529	24201
3071	38543	24189
3072	38556	24177
3073	38570	24165
3074	38583	24153
3075	38595	24141
3076	38608	24128
3077	38621	24116
3078	38633	24103
3079	38645	24090
3080	38657	24077
3081	38670	24065
3082	38683	24053
3083	38696	24040
3084	38709	24028
3085	38723	24016
3086	38736	24004
3087	38749	23992
3088	38763	23980
3089	38773	23966
3090	38784	23953
3091	38798	23941
3092	38811	23929
3093	38825	23917
3094	38839	23905
3095	38853	23894
3096	38866	23882
3097	38879	23869
3098	38891	23857
3099	38905	23845
3100	38919	23833
3101	38932	23821
3102	38945	23809
3103	38959	23797
3104	38973	23785
3105	38986	23773
3106	38998	23760
3107	39009	23747
3108	39021	23734
3109	39035	23722
3110	39049	23710
3111	39063	23699
3112	39076	23687
3113	39089	23674
3114	39102	23662
3115	39114	23649
3116	39127	23637
3117	39141	23625
3118	39154	23612
3119	39166	23600
3120	39179	23588
3121	39192	23575
3122	39206	23564
3123	39219	23551
3124	39232	23539
3125	39244	23526
3126	39257	23514
3127	39271	23502
3128	39285	23490
3129	39298	23478
3130	39310	23465
3131	39322	23452
3132	39335	23440
3133	39348	23428
3134	39362	23416
3135	39375	23404
3136	39389	23392
3137	39402	23380
3138	39415	23367
3139	39428	23355
3140	39442	23344
3141	39456	23332
3142	39470	23320
3143	39483	23308
3144	39497	23296
3145	39510	23284
3146	39522	23271
3147	39536	23259
3148	39548	23247
3149	39561	23234
3150	39574	23222
3151	39587	23209
3152	39600	23197
3153	39611	23184
3154	39624	23171
3155	39638	23160
3156	39651	23147
3157	39662	23134
3158	39676	23122
3159	39690	23110
3160	39704	23099
3161	39717	23086
3162	39730	23074
3163	39744	23062
3164	39757	23050
3165	39770	23038
3166	39783	23026
3167	39797	23014
3168	39811	23002
3169	39825	22990
3170	39837	22978
3171	39851	22966
3172	39865	22954
3173	39878	22942
3174	39886	22926
3175	39893	22911
3176	39900	22895
3177	39907	22879
3178	39915	22864
3179	39923	22849
3180	39930	22833
3181	39938	22818
3182	39946	22803
3183	39959	22790
3184	39972	22778
3185	39986	22767
3186	40000	22755
3187	40014	22743
3188	40024	22729
3189	40032	22714
3190	40039	22698
3191	40047	22683
3192	40054	22667
3193	40061	22652
3194	40068	22636
3195	40076	22621
3196	40083	22605
3197	40090	22590
3198	40097	22574
3199	40104	22558
3200	40111	22543
3201	40119	22527
3202	40128	22513
3203	40141	22501
3204	40155	22489
3205	40168	22477
3206	40181	22465
3207	40195	22453
3208	40208	22441
3209	40222	22429
3210	40235	22417
3211	40248	22404
3212	40261	22392
3213	40275	22380
3214	40287	22368
3215	40301	22356
3216	40315	22344
3217	40329	22332
3218	40340	22319
3219	40352	22306
3220	40366	22295
3221	40380	22283
